InvoiceID,OrderID,CardID,TotalAmount,Discount,FinalAmount,CreatedAt
INV05509,ORD00959,CARD06230,230.39,20.5,209.89,2024-05-25
INV05510,ORD00893,CARD04499,367.62,27.33,340.29,2024-05-25
INV05511,ORD00707,CARD03345,496.31,39.45,456.86,2024-04-10
INV05512,ORD06954,CARD03264,445.88,13.33,432.55,2024-09-23
INV05513,ORD07789,CARD03304,340.94,21.46,319.48,2024-06-14
INV05514,ORD09096,CARD06698,334.75,2.29,332.46,2024-07-19
INV05515,ORD05472,CARD08212,76.68,11.44,65.24,2024-10-08
INV05516,ORD00927,CARD03012,393.72,19.89,373.83,2024-04-06
INV05517,ORD04470,CARD03067,465.98,8.1,457.88,2024-05-14
INV05518,ORD03661,CARD09439,441.74,43.22,398.52,2024-08-30
INV05519,ORD01826,CARD09226,139.57,13.86,125.71,2024-06-20
INV05520,ORD07436,CARD07576,204.77,28.35,176.42,2024-09-21
INV05521,ORD00033,CARD00700,169.89,29.26,140.63,2024-06-01
INV05522,ORD03994,CARD09798,415.25,41.49,373.76,2024-11-30
INV05523,ORD01864,CARD08145,125.33,36.83,88.5,2024-03-24
INV05524,ORD01263,CARD05108,356.7,10.62,346.08,2024-07-30
INV05525,ORD03974,CARD00133,460.9,35.36,425.54,2024-10-16
INV05526,ORD00169,CARD05912,89.5,3.44,86.06,2024-07-25
INV05527,ORD04422,CARD04679,371.83,25.41,346.42,2024-09-17
INV05528,ORD06492,CARD07503,243.18,43.66,199.52,2024-11-29
INV05529,ORD00089,CARD07028,474.8,34.34,440.46,2024-05-07
INV05530,ORD09395,CARD09350,285.4,24.68,260.72,2023-12-21
INV05531,ORD03663,CARD02739,262.53,25.24,237.29,2024-07-05
INV05532,ORD05512,CARD09955,412.3,47.7,364.6,2024-07-10
INV05533,ORD01255,CARD09193,332.81,44.9,287.91,2024-01-25
INV05534,ORD04676,CARD01480,155.83,0.58,155.25,2024-08-12
INV05535,ORD00224,CARD01699,151.59,18.64,132.95,2024-05-27
INV05536,ORD07922,CARD08239,466.82,17.79,449.03,2024-10-15
INV05537,ORD03506,CARD03945,455.74,18.97,436.77,2024-10-15
INV05538,ORD02101,CARD01102,283.88,28.17,255.71,2024-11-25
INV05539,ORD07139,CARD03211,425.51,7.53,417.98,2024-07-13
INV05540,ORD05895,CARD05067,66.88,42.09,24.79,2023-12-31
INV05541,ORD09474,CARD03652,293.59,45.1,248.49,2024-08-08
INV05542,ORD02227,CARD05643,167.53,14.08,153.45,2024-09-06
INV05543,ORD02022,CARD04007,266.73,27.49,239.24,2024-03-30
INV05544,ORD00180,CARD00695,112.17,29.94,82.23,2024-09-10
INV05545,ORD02184,CARD08026,463.38,6.09,457.29,2024-10-20
INV05546,ORD07741,CARD07518,122.33,24.06,98.27,2024-10-28
INV05547,ORD01286,CARD01878,64.25,15.13,49.12,2024-06-21
INV05548,ORD07488,CARD06415,284.65,9.11,275.54,2024-09-15
INV05549,ORD04751,CARD06680,283.21,17.0,266.21,2024-05-11
INV05550,ORD08465,CARD00609,274.57,43.7,230.87,2023-12-28
INV05551,ORD02727,CARD02301,275.53,38.26,237.27,2024-11-06
INV05552,ORD06111,CARD03468,147.85,22.06,125.79,2024-10-11
INV05553,ORD06321,CARD09550,293.16,0.32,292.84,2024-08-06
INV05554,ORD03851,CARD06143,379.21,18.3,360.91,2024-01-12
INV05555,ORD02235,CARD04347,114.17,45.83,68.34,2024-10-12
INV05556,ORD02347,CARD06731,385.89,2.01,383.88,2024-02-04
INV05557,ORD09379,CARD00622,275.81,49.34,226.47,2024-03-29
INV05558,ORD04229,CARD05759,349.33,27.91,321.42,2024-02-18
INV05559,ORD00593,CARD03343,128.99,18.07,110.92,2024-07-14
INV05560,ORD09645,CARD03448,412.82,18.1,394.72,2024-08-06
INV05561,ORD03757,CARD04571,90.57,47.0,43.57,2024-01-31
INV05562,ORD01934,CARD08308,260.54,19.53,241.01,2024-08-30
INV05563,ORD07157,CARD02529,394.11,14.17,379.94,2024-09-06
INV05564,ORD05259,CARD05999,483.04,32.38,450.66,2024-08-15
INV05565,ORD08982,CARD08501,103.06,31.67,71.39,2024-05-04
INV05566,ORD05002,CARD09047,160.88,8.85,152.03,2024-07-02
INV05567,ORD06316,CARD09663,210.36,41.69,168.67,2024-04-15
INV05568,ORD03996,CARD08567,467.79,21.12,446.67,2024-11-10
INV05569,ORD02556,CARD04667,434.12,11.08,423.04,2024-10-23
INV05570,ORD00305,CARD07606,195.68,17.11,178.57,2024-06-03
INV05571,ORD03941,CARD01698,92.18,9.38,82.8,2024-05-04
INV05572,ORD07926,CARD06217,149.31,37.37,111.94,2024-09-21
INV05573,ORD03230,CARD06828,430.25,48.1,382.15,2024-11-01
INV05574,ORD04165,CARD09009,53.77,2.74,51.03,2024-11-12
INV05575,ORD08967,CARD00774,477.73,26.42,451.31,2024-03-20
INV05576,ORD03315,CARD03457,421.64,25.4,396.24,2024-02-21
INV05577,ORD06008,CARD09811,323.2,40.69,282.51,2024-12-12
INV05578,ORD04396,CARD02355,391.49,1.06,390.43,2024-02-26
INV05579,ORD01427,CARD09022,151.29,3.74,147.55,2024-03-14
INV05580,ORD05688,CARD06224,447.76,27.0,420.76,2024-02-07
INV05581,ORD08503,CARD08823,450.66,45.28,405.38,2024-03-13
INV05582,ORD06903,CARD06935,286.43,23.8,262.63,2024-08-22
INV05583,ORD04516,CARD08615,140.99,43.6,97.39,2024-07-14
INV05584,ORD04427,CARD08331,71.23,32.91,38.32,2024-02-04
INV05585,ORD00558,CARD05573,327.47,26.34,301.13,2024-07-01
INV05586,ORD06799,CARD01650,335.79,48.82,286.97,2024-09-25
INV05587,ORD09464,CARD02809,133.96,15.56,118.4,2024-12-17
INV05588,ORD05248,CARD01426,110.6,38.64,71.96,2024-11-18
INV05589,ORD08468,CARD06901,390.73,44.77,345.96,2024-01-28
INV05590,ORD05332,CARD00798,153.01,32.45,120.56,2024-09-27
INV05591,ORD03820,CARD07262,263.02,49.98,213.04,2024-07-06
INV05592,ORD04718,CARD00051,93.76,28.36,65.4,2023-12-27
INV05593,ORD01428,CARD04028,265.77,35.42,230.35,2024-02-01
INV05594,ORD03574,CARD08478,336.21,34.91,301.3,2024-11-07
INV05595,ORD07000,CARD03229,258.71,33.91,224.8,2024-10-12
INV05596,ORD08494,CARD00083,79.96,0.66,79.3,2024-05-01
INV05597,ORD06660,CARD01526,232.11,12.05,220.06,2024-03-22
INV05598,ORD05393,CARD04507,474.08,25.42,448.66,2024-03-27
INV05599,ORD03015,CARD01867,396.95,35.69,361.26,2024-05-27
INV05600,ORD01214,CARD06774,384.48,39.7,344.78,2024-04-28
INV05601,ORD00989,CARD06946,191.04,47.44,143.6,2024-03-20
INV05602,ORD01267,CARD09037,404.21,6.36,397.85,2024-02-10
INV05603,ORD00022,CARD05396,334.45,43.75,290.7,2024-05-16
INV05604,ORD08388,CARD00588,445.9,12.81,433.09,2024-09-04
INV05605,ORD06110,CARD05139,95.36,19.07,76.29,2024-02-22
INV05606,ORD00902,CARD09386,479.01,42.13,436.88,2024-03-22
INV05607,ORD06604,CARD02485,259.39,46.69,212.7,2024-10-04
INV05608,ORD03383,CARD06819,305.89,0.11,305.78,2024-07-28
INV05609,ORD02236,CARD03329,113.7,13.21,100.49,2024-10-18
INV05610,ORD08700,CARD02670,224.65,16.14,208.51,2024-10-21
INV05611,ORD03866,CARD04892,208.42,18.88,189.54,2024-05-21
INV05612,ORD00029,CARD03705,285.37,14.84,270.53,2024-10-21
INV05613,ORD09031,CARD07193,489.37,19.89,469.48,2024-04-30
INV05614,ORD08528,CARD04562,322.08,31.0,291.08,2024-04-12
INV05615,ORD08786,CARD00588,363.59,44.15,319.44,2024-03-03
INV05616,ORD04777,CARD02571,296.19,38.31,257.88,2024-10-23
INV05617,ORD03347,CARD04881,158.8,26.57,132.23,2024-08-08
INV05618,ORD06742,CARD03239,145.44,8.97,136.47,2024-05-09
INV05619,ORD04088,CARD05012,223.95,3.04,220.91,2024-02-01
INV05620,ORD01452,CARD08910,206.09,10.25,195.84,2024-08-05
INV05621,ORD04650,CARD03730,130.36,41.65,88.71,2024-09-27
INV05622,ORD00189,CARD01891,439.58,46.48,393.1,2024-10-03
INV05623,ORD09427,CARD01965,235.33,25.56,209.77,2024-05-24
INV05624,ORD08460,CARD06466,119.96,35.44,84.52,2024-04-21
INV05625,ORD02587,CARD03143,68.9,43.33,25.57,2024-05-06
INV05626,ORD03666,CARD09422,109.36,37.96,71.4,2024-07-07
INV05627,ORD04986,CARD09717,321.86,5.5,316.36,2024-04-22
INV05628,ORD03154,CARD02806,212.72,41.23,171.49,2024-12-13
INV05629,ORD02439,CARD02774,307.8,35.94,271.86,2023-12-31
INV05630,ORD06886,CARD09886,216.41,46.49,169.92,2024-08-24
INV05631,ORD03964,CARD08102,451.74,27.86,423.88,2024-12-04
INV05632,ORD05815,CARD04904,309.05,31.67,277.38,2024-05-15
INV05633,ORD06009,CARD08479,178.51,27.59,150.92,2024-04-20
INV05634,ORD06966,CARD04662,475.66,46.5,429.16,2024-11-08
INV05635,ORD02508,CARD01964,143.84,8.24,135.6,2024-08-11
INV05636,ORD08048,CARD02598,440.83,5.65,435.18,2024-10-07
INV05637,ORD05122,CARD04841,60.93,12.58,48.35,2024-11-23
INV05638,ORD08839,CARD02898,367.09,8.53,358.56,2024-06-30
INV05639,ORD07205,CARD03618,489.76,35.96,453.8,2024-10-20
INV05640,ORD06096,CARD09403,108.71,6.42,102.29,2024-05-21
INV05641,ORD06282,CARD03966,352.33,10.23,342.1,2024-02-01
INV05642,ORD06173,CARD01994,96.54,33.98,62.56,2024-07-26
INV05643,ORD04151,CARD05446,74.74,38.36,36.38,2024-08-30
INV05644,ORD07201,CARD02269,415.68,25.76,389.92,2024-12-15
INV05645,ORD01165,CARD06575,284.99,18.03,266.96,2024-05-17
INV05646,ORD01423,CARD01737,58.17,31.5,26.67,2024-01-12
INV05647,ORD04631,CARD05579,460.42,48.33,412.09,2023-12-24
INV05648,ORD07098,CARD05555,196.38,7.86,188.52,2024-04-25
INV05649,ORD03590,CARD06788,52.74,40.71,12.03,2024-11-25
INV05650,ORD09236,CARD03411,173.72,29.65,144.07,2024-11-28
INV05651,ORD09130,CARD06998,319.45,13.19,306.26,2024-07-31
INV05652,ORD07381,CARD04687,479.79,24.8,454.99,2024-06-10
INV05653,ORD02183,CARD02117,64.49,7.86,56.63,2024-10-28
INV05654,ORD05673,CARD06847,115.84,35.67,80.17,2024-10-31
INV05655,ORD08604,CARD07689,309.37,35.4,273.97,2024-09-27
INV05656,ORD02359,CARD09116,334.34,11.86,322.48,2024-07-07
INV05657,ORD07306,CARD03707,260.71,40.73,219.98,2024-04-25
INV05658,ORD04928,CARD01891,175.01,22.3,152.71,2024-01-13
INV05659,ORD02815,CARD06061,471.82,25.67,446.15,2024-02-28
INV05660,ORD05669,CARD07927,138.71,42.84,95.87,2024-02-28
INV05661,ORD04625,CARD01682,137.28,37.15,100.13,2024-07-15
INV05662,ORD04170,CARD07960,450.2,31.98,418.22,2024-07-25
INV05663,ORD02465,CARD00792,379.83,45.28,334.55,2024-11-30
INV05664,ORD03343,CARD02172,158.6,48.81,109.79,2024-11-12
INV05665,ORD04082,CARD08577,273.02,38.91,234.11,2024-08-29
INV05666,ORD01599,CARD00711,381.89,17.79,364.1,2024-06-07
INV05667,ORD01459,CARD07308,467.62,36.19,431.43,2024-06-05
INV05668,ORD07070,CARD02628,454.63,35.65,418.98,2024-05-20
INV05669,ORD05599,CARD07893,202.45,23.85,178.6,2024-08-30
INV05670,ORD05383,CARD02187,79.18,7.37,71.81,2024-03-24
INV05671,ORD09586,CARD08303,270.83,37.23,233.6,2024-02-03
INV05672,ORD02230,CARD07752,92.01,44.72,47.29,2024-08-13
INV05673,ORD02701,CARD09428,204.57,28.96,175.61,2024-01-04
INV05674,ORD06293,CARD03675,427.75,24.12,403.63,2024-03-25
INV05675,ORD09358,CARD04437,255.19,19.38,235.81,2024-10-14
INV05676,ORD06480,CARD04668,261.89,20.08,241.81,2024-09-29
INV05677,ORD09643,CARD07142,121.73,41.31,80.42,2024-05-01
INV05678,ORD08360,CARD06805,396.59,38.8,357.79,2024-06-07
INV05679,ORD06098,CARD01482,172.07,3.81,168.26,2024-04-12
INV05680,ORD08510,CARD04561,307.47,36.85,270.62,2024-12-16
INV05681,ORD06812,CARD03503,209.25,2.7,206.55,2024-10-22
INV05682,ORD00163,CARD05186,245.22,22.91,222.31,2024-04-14
INV05683,ORD07325,CARD09324,247.71,48.28,199.43,2024-07-27
INV05684,ORD09027,CARD00597,251.97,37.94,214.03,2024-03-30
INV05685,ORD06654,CARD05018,308.63,49.39,259.24,2024-03-05
INV05686,ORD02400,CARD09011,434.75,34.31,400.44,2024-11-07
INV05687,ORD03924,CARD03372,61.57,2.05,59.52,2024-10-05
INV05688,ORD07570,CARD07220,182.73,18.75,163.98,2024-01-22
INV05689,ORD01168,CARD02236,65.99,41.44,24.55,2024-06-19
INV05690,ORD09167,CARD01357,491.38,30.87,460.51,2023-12-30
INV05691,ORD06446,CARD03854,86.22,44.66,41.56,2024-03-22
INV05692,ORD04622,CARD02568,58.9,8.67,50.23,2024-02-13
INV05693,ORD04511,CARD03491,429.48,25.34,404.14,2024-04-08
INV05694,ORD01577,CARD08000,246.76,29.4,217.36,2023-12-20
INV05695,ORD03273,CARD06466,450.3,15.75,434.55,2024-03-17
INV05696,ORD00119,CARD09872,189.79,42.4,147.39,2024-06-10
INV05697,ORD07003,CARD01946,336.84,3.04,333.8,2024-06-01
INV05698,ORD05009,CARD01232,395.01,49.08,345.93,2024-09-13
INV05699,ORD05235,CARD09113,237.31,23.26,214.05,2024-08-29
INV05700,ORD09115,CARD01925,162.45,48.95,113.5,2024-11-27
INV05701,ORD02517,CARD06928,160.45,16.8,143.65,2024-04-24
INV05702,ORD00269,CARD04440,54.63,25.06,29.57,2024-09-25
INV05703,ORD09312,CARD05823,367.46,25.04,342.42,2024-09-06
INV05704,ORD06922,CARD08375,455.42,6.56,448.86,2024-06-04
INV05705,ORD05593,CARD00938,478.31,3.67,474.64,2024-01-02
INV05706,ORD02491,CARD07428,288.09,14.82,273.27,2024-04-17
INV05707,ORD00673,CARD00323,246.18,14.7,231.48,2024-06-08
INV05708,ORD07147,CARD03010,141.7,11.64,130.06,2024-10-04
INV05709,ORD06648,CARD00267,56.96,38.21,18.75,2024-03-03
INV05710,ORD06707,CARD02979,436.66,28.61,408.05,2024-10-05
INV05711,ORD05853,CARD02721,481.6,21.1,460.5,2024-02-18
INV05712,ORD07082,CARD09892,227.17,20.34,206.83,2024-10-03
INV05713,ORD09228,CARD07702,449.49,37.69,411.8,2024-09-13
INV05714,ORD05343,CARD07467,166.53,25.07,141.46,2024-09-08
INV05715,ORD03164,CARD07052,211.92,8.86,203.06,2024-11-27
INV05716,ORD02713,CARD04359,164.98,35.74,129.24,2024-10-15
INV05717,ORD05619,CARD03677,474.9,33.57,441.33,2024-01-22
INV05718,ORD00373,CARD05149,143.05,19.57,123.48,2024-05-29
INV05719,ORD07238,CARD07490,103.7,31.27,72.43,2024-11-16
INV05720,ORD08576,CARD05731,381.28,46.87,334.41,2024-04-28
INV05721,ORD08681,CARD01579,322.2,21.4,300.8,2024-01-16
INV05722,ORD01756,CARD02699,403.45,14.98,388.47,2024-11-29
INV05723,ORD03461,CARD03438,95.85,5.62,90.23,2024-10-21
INV05724,ORD01615,CARD06510,479.29,25.56,453.73,2024-07-06
INV05725,ORD06900,CARD01370,487.85,30.86,456.99,2024-02-12
INV05726,ORD07758,CARD03124,148.07,11.21,136.86,2024-10-24
INV05727,ORD02298,CARD03938,310.17,35.95,274.22,2024-04-12
INV05728,ORD04868,CARD01377,269.55,30.57,238.98,2024-09-22
INV05729,ORD04540,CARD09694,85.7,15.19,70.51,2024-01-10
INV05730,ORD01394,CARD05972,165.88,26.96,138.92,2024-01-14
INV05731,ORD07867,CARD01667,107.47,43.2,64.27,2024-06-22
INV05732,ORD06221,CARD05773,239.98,41.0,198.98,2024-09-26
INV05733,ORD01318,CARD01502,388.16,27.09,361.07,2024-07-21
INV05734,ORD02334,CARD05888,488.66,12.47,476.19,2023-12-23
INV05735,ORD01543,CARD06282,394.06,14.03,380.03,2024-04-07
INV05736,ORD08349,CARD03807,152.51,47.71,104.8,2024-02-15
INV05737,ORD06329,CARD00600,471.31,3.15,468.16,2024-06-22
INV05738,ORD06476,CARD06119,369.86,28.77,341.09,2024-01-05
INV05739,ORD03617,CARD01474,319.56,46.72,272.84,2024-03-24
INV05740,ORD05913,CARD05132,119.5,18.71,100.79,2024-08-13
INV05741,ORD01253,CARD09840,213.93,15.5,198.43,2024-05-18
INV05742,ORD01312,CARD01281,96.12,0.07,96.05,2024-02-18
INV05743,ORD01455,CARD07196,284.34,23.68,260.66,2024-09-23
INV05744,ORD04875,CARD02189,96.06,33.68,62.38,2024-03-04
INV05745,ORD05507,CARD03617,438.17,39.0,399.17,2024-07-18
INV05746,ORD03810,CARD08505,206.31,16.2,190.11,2024-03-22
INV05747,ORD03959,CARD08428,69.38,34.37,35.01,2024-12-16
INV05748,ORD02345,CARD08029,463.97,12.94,451.03,2023-12-27
INV05749,ORD06468,CARD01941,281.69,48.83,232.86,2024-01-30
INV05750,ORD05365,CARD04706,121.74,16.94,104.8,2024-05-17
INV05751,ORD01686,CARD01324,61.67,42.92,18.75,2024-09-23
INV05752,ORD01888,CARD00848,209.43,13.24,196.19,2024-02-12
INV05753,ORD06156,CARD06821,419.86,10.08,409.78,2024-02-14
INV05754,ORD04177,CARD04499,109.43,43.11,66.32,2024-09-11
INV05755,ORD09256,CARD08642,267.05,41.86,225.19,2024-10-29
INV05756,ORD01849,CARD02054,473.45,21.3,452.15,2024-06-19
INV05757,ORD07564,CARD00887,451.08,15.11,435.97,2024-09-13
INV05758,ORD06873,CARD08904,152.01,49.43,102.58,2024-08-19
INV05759,ORD07944,CARD09450,494.01,39.64,454.37,2024-09-16
INV05760,ORD03596,CARD08103,483.05,18.1,464.95,2024-10-20
INV05761,ORD08659,CARD02991,375.44,0.46,374.98,2024-06-13
INV05762,ORD01729,CARD06183,375.62,22.61,353.01,2024-12-15
INV05763,ORD06795,CARD06160,125.22,49.13,76.09,2024-09-18
INV05764,ORD00424,CARD01221,131.54,44.9,86.64,2024-01-19
INV05765,ORD02615,CARD01493,456.49,41.09,415.4,2024-06-29
INV05766,ORD06866,CARD05929,483.56,17.26,466.3,2024-06-19
INV05767,ORD05831,CARD04457,134.47,27.84,106.63,2024-07-28
INV05768,ORD09479,CARD04097,481.93,43.57,438.36,2024-01-09
INV05769,ORD07372,CARD01237,293.02,9.56,283.46,2024-08-20
INV05770,ORD00905,CARD03961,137.07,10.46,126.61,2024-04-23
INV05771,ORD04171,CARD03881,393.9,30.46,363.44,2024-10-19
INV05772,ORD01294,CARD07281,69.81,16.27,53.54,2023-12-18
INV05773,ORD06739,CARD04277,248.45,29.9,218.55,2024-12-04
INV05774,ORD07222,CARD03382,348.27,1.96,346.31,2024-10-18
INV05775,ORD08860,CARD09343,158.33,40.0,118.33,2024-09-04
INV05776,ORD08841,CARD03629,175.74,17.52,158.22,2024-04-13
INV05777,ORD04350,CARD07603,179.18,6.41,172.77,2024-07-07
INV05778,ORD05150,CARD03241,469.71,33.62,436.09,2024-06-16
INV05779,ORD07451,CARD05382,51.55,38.83,12.72,2024-05-06
INV05780,ORD00910,CARD00514,453.98,40.88,413.1,2024-01-14
INV05781,ORD00932,CARD02828,56.35,3.34,53.01,2024-01-25
INV05782,ORD02008,CARD09290,335.89,0.84,335.05,2024-06-26
INV05783,ORD01544,CARD00733,160.37,41.16,119.21,2024-01-25
INV05784,ORD02484,CARD02912,199.31,13.0,186.31,2024-10-08
INV05785,ORD05703,CARD06709,248.45,23.15,225.3,2024-02-02
INV05786,ORD00583,CARD00561,345.37,48.77,296.6,2024-02-05
INV05787,ORD08190,CARD08933,358.83,26.76,332.07,2024-02-18
INV05788,ORD03760,CARD06426,405.5,49.66,355.84,2024-06-11
INV05789,ORD04798,CARD03650,81.72,20.74,60.98,2024-05-21
INV05790,ORD07159,CARD04050,131.54,7.18,124.36,2024-11-28
INV05791,ORD07983,CARD08542,402.86,30.39,372.47,2024-01-08
INV05792,ORD02239,CARD07982,278.49,21.36,257.13,2024-05-27
INV05793,ORD03220,CARD03664,417.05,18.95,398.1,2024-08-11
INV05794,ORD03248,CARD08530,234.1,24.82,209.28,2024-10-24
INV05795,ORD05363,CARD05690,429.08,47.95,381.13,2024-11-29
INV05796,ORD06556,CARD04074,305.87,39.87,266.0,2024-01-26
INV05797,ORD00622,CARD06458,399.24,31.95,367.29,2024-03-03
INV05798,ORD05283,CARD08515,445.35,30.05,415.3,2024-01-22
INV05799,ORD09750,CARD00363,287.16,35.0,252.16,2024-11-28
INV05800,ORD00550,CARD01359,352.14,6.68,345.46,2024-01-30
INV05801,ORD08037,CARD01634,235.67,10.63,225.04,2024-06-17
INV05802,ORD01781,CARD05843,251.32,5.56,245.76,2024-08-19
INV05803,ORD03350,CARD09885,410.29,24.18,386.11,2024-05-23
INV05804,ORD07374,CARD07636,451.62,14.49,437.13,2024-02-07
INV05805,ORD05550,CARD00068,272.3,43.24,229.06,2024-08-01
INV05806,ORD09960,CARD01840,451.79,9.69,442.1,2024-06-30
INV05807,ORD00241,CARD00854,407.34,10.59,396.75,2024-05-08
INV05808,ORD09566,CARD07947,57.47,44.09,13.38,2023-12-27
INV05809,ORD06140,CARD08297,267.59,29.07,238.52,2024-07-22
INV05810,ORD04984,CARD05732,119.75,0.99,118.76,2024-11-05
INV05811,ORD01851,CARD08600,211.3,21.87,189.43,2024-02-17
INV05812,ORD08387,CARD02931,259.06,48.79,210.27,2023-12-29
INV05813,ORD05923,CARD08543,449.94,11.16,438.78,2024-04-12
INV05814,ORD08195,CARD09412,313.78,31.02,282.76,2024-07-15
INV05815,ORD07063,CARD04887,193.71,34.37,159.34,2024-06-24
INV05816,ORD05358,CARD06079,136.72,42.72,94.0,2024-06-15
INV05817,ORD05183,CARD05999,456.93,31.23,425.7,2024-11-07
INV05818,ORD02338,CARD00580,262.36,10.48,251.88,2024-10-28
INV05819,ORD00883,CARD01823,362.35,37.49,324.86,2024-10-18
INV05820,ORD09919,CARD01747,490.43,14.3,476.13,2024-10-03
INV05821,ORD07453,CARD03642,209.85,11.29,198.56,2024-06-10
INV05822,ORD02702,CARD05653,161.74,31.78,129.96,2024-09-13
INV05823,ORD02727,CARD03969,369.83,17.42,352.41,2023-12-19
INV05824,ORD05988,CARD08195,259.27,27.82,231.45,2024-08-09
INV05825,ORD03688,CARD04246,482.25,6.96,475.29,2024-11-20
INV05826,ORD08695,CARD05582,248.59,9.87,238.72,2024-08-26
INV05827,ORD00933,CARD09841,67.16,46.27,20.89,2024-01-29
INV05828,ORD09339,CARD04337,431.84,35.05,396.79,2024-09-26
INV05829,ORD01419,CARD07513,390.25,32.93,357.32,2024-05-05
INV05830,ORD03354,CARD00690,198.2,21.94,176.26,2024-11-28
INV05831,ORD03973,CARD03568,52.36,19.34,33.02,2024-02-14
INV05832,ORD00727,CARD08113,426.37,7.51,418.86,2024-10-14
INV05833,ORD01610,CARD01602,419.11,7.87,411.24,2024-04-15
INV05834,ORD02529,CARD04165,382.12,47.23,334.89,2024-07-30
INV05835,ORD04363,CARD06493,129.96,37.68,92.28,2024-07-08
INV05836,ORD00857,CARD09501,95.05,2.48,92.57,2024-12-16
INV05837,ORD01036,CARD09986,339.01,33.75,305.26,2024-08-27
INV05838,ORD00039,CARD08432,346.51,41.6,304.91,2024-04-13
INV05839,ORD00040,CARD09874,489.2,33.69,455.51,2024-02-11
INV05840,ORD01535,CARD07354,323.38,47.25,276.13,2024-09-15
INV05841,ORD01007,CARD05395,181.61,17.53,164.08,2024-02-19
INV05842,ORD07265,CARD01199,56.42,35.71,20.71,2024-11-15
INV05843,ORD01725,CARD01722,462.35,23.06,439.29,2024-11-29
INV05844,ORD03235,CARD02311,294.8,21.07,273.73,2024-02-27
INV05845,ORD06909,CARD09023,421.94,35.57,386.37,2024-04-04
INV05846,ORD00812,CARD04983,194.82,20.86,173.96,2023-12-28
INV05847,ORD06699,CARD05290,151.99,16.49,135.5,2024-01-04
INV05848,ORD01201,CARD01003,221.54,18.25,203.29,2024-03-22
INV05849,ORD08972,CARD06773,107.54,38.36,69.18,2023-12-25
INV05850,ORD07343,CARD04620,340.64,30.72,309.92,2024-11-25
INV05851,ORD05411,CARD04640,230.01,8.34,221.67,2024-11-15
INV05852,ORD08923,CARD00232,117.55,4.65,112.9,2024-05-01
INV05853,ORD02726,CARD07216,171.51,11.97,159.54,2024-08-22
INV05854,ORD02817,CARD00830,146.39,35.85,110.54,2024-04-13
INV05855,ORD06871,CARD05776,304.26,12.14,292.12,2024-01-21
INV05856,ORD00398,CARD00270,493.59,17.52,476.07,2024-10-10
INV05857,ORD03984,CARD06228,202.77,44.94,157.83,2024-12-16
INV05858,ORD05427,CARD08780,233.76,25.34,208.42,2024-05-10
INV05859,ORD04319,CARD06089,457.49,0.86,456.63,2024-11-11
INV05860,ORD01577,CARD04488,269.19,17.12,252.07,2024-07-13
INV05861,ORD07851,CARD07637,77.77,14.44,63.33,2024-12-15
INV05862,ORD01648,CARD05131,183.04,25.68,157.36,2024-04-02
INV05863,ORD05043,CARD02662,81.85,11.38,70.47,2024-04-18
INV05864,ORD03504,CARD03985,133.12,41.49,91.63,2024-11-02
INV05865,ORD00636,CARD02755,59.72,14.19,45.53,2024-08-26
INV05866,ORD09056,CARD07289,488.56,43.4,445.16,2024-06-13
INV05867,ORD06017,CARD00389,362.29,44.35,317.94,2024-12-10
INV05868,ORD08514,CARD01841,154.21,17.12,137.09,2024-10-20
INV05869,ORD02214,CARD09800,180.59,3.76,176.83,2024-03-04
INV05870,ORD03938,CARD09698,472.06,25.76,446.3,2024-11-14
INV05871,ORD03780,CARD03131,387.22,26.79,360.43,2024-06-25
INV05872,ORD06367,CARD00273,493.9,45.54,448.36,2024-07-04
INV05873,ORD01273,CARD04476,434.58,41.04,393.54,2024-06-22
INV05874,ORD03257,CARD06787,133.77,4.64,129.13,2024-07-02
INV05875,ORD08766,CARD04377,127.59,6.82,120.77,2024-01-04
INV05876,ORD06798,CARD00857,153.73,3.86,149.87,2024-11-09
INV05877,ORD09879,CARD05803,142.44,3.9,138.54,2024-11-02
INV05878,ORD02930,CARD02670,471.97,26.14,445.83,2024-01-11
INV05879,ORD07443,CARD09907,452.68,30.4,422.28,2024-06-27
INV05880,ORD04585,CARD08616,412.27,22.32,389.95,2024-01-10
INV05881,ORD09674,CARD09256,489.63,16.73,472.9,2024-05-24
INV05882,ORD09783,CARD08704,351.93,23.98,327.95,2024-05-21
INV05883,ORD02523,CARD09202,197.15,48.69,148.46,2024-02-05
INV05884,ORD05577,CARD02805,250.87,45.05,205.82,2024-11-21
INV05885,ORD04318,CARD00661,386.02,47.94,338.08,2024-04-02
INV05886,ORD00410,CARD05234,179.91,48.39,131.52,2024-10-22
INV05887,ORD03319,CARD03329,362.92,46.07,316.85,2024-06-27
INV05888,ORD09137,CARD09702,149.15,38.98,110.17,2024-10-10
INV05889,ORD00790,CARD05010,385.38,37.53,347.85,2024-05-25
INV05890,ORD01644,CARD02481,481.56,33.13,448.43,2024-12-14
INV05891,ORD00295,CARD07782,398.75,24.78,373.97,2024-03-16
INV05892,ORD00008,CARD02177,399.5,26.58,372.92,2024-07-13
INV05893,ORD00009,CARD06557,398.05,10.26,387.79,2024-12-13
INV05894,ORD03145,CARD07851,455.78,26.2,429.58,2024-01-17
