HistoryID,StaffID,BranchID,StartDate,EndDate
6265,ST02328,BR00237,2022-11-21,2023-10-23
6266,ST05541,BR05800,2023-11-12,2024-02-11
6267,ST01873,BR00190,2024-07-06,2025-05-17
6268,ST03146,BR02287,2021-10-22,
6269,ST05566,BR01178,2024-12-02,
6270,ST08936,BR02496,2020-02-07,
6271,ST07549,BR07224,2022-07-01,
6272,ST07925,BR04915,2021-02-18,
6273,ST03789,BR02681,2024-03-19,2024-09-24
6274,ST01714,BR00053,2022-11-24,2023-10-28
6275,ST02395,BR09682,2022-09-09,2023-02-02
6276,ST03784,BR04821,2021-03-25,2021-12-01
6277,ST00919,BR00687,2022-10-02,2023-07-18
6278,ST02669,BR07442,2020-04-10,2020-09-28
6279,ST03446,BR02363,2022-04-14,2022-08-01
6280,ST03800,BR07316,2023-09-09,
6281,ST05766,BR03355,2020-03-15,2020-11-19
6282,ST03786,BR08760,2023-12-07,
6283,ST09685,BR05242,2020-08-07,
6284,ST06601,BR07634,2022-08-31,
6285,ST09854,BR00385,2022-01-23,
6286,ST09864,BR03376,2023-05-07,
6287,ST02540,BR02587,2024-11-04,2025-05-07
6288,ST05972,BR07733,2022-06-08,
6289,ST03016,BR09086,2020-02-05,2020-09-12
6290,ST04300,BR06990,2020-01-21,
6291,ST08936,BR00813,2020-04-27,2020-11-08
6292,ST06510,BR04693,2023-10-26,2024-08-23
6293,ST01512,BR05860,2022-09-10,2023-07-10
6294,ST06597,BR00272,2024-06-25,2025-03-12
6295,ST00974,BR07199,2023-02-06,2023-05-13
6296,ST02243,BR03349,2022-12-05,
6297,ST01651,BR07557,2021-08-27,
6298,ST03464,BR03474,2024-12-08,
6299,ST06137,BR07435,2021-04-20,
6300,ST09051,BR08382,2020-03-14,
6301,ST06061,BR07954,2024-10-01,
6302,ST07502,BR08810,2022-09-12,
6303,ST04722,BR08856,2020-09-18,2020-12-24
6304,ST07304,BR02511,2020-12-26,2021-06-29
6305,ST08187,BR07632,2024-03-13,2024-11-25
6306,ST02149,BR00182,2024-03-06,2024-09-26
6307,ST04371,BR00566,2022-08-15,2022-10-23
6308,ST05063,BR04946,2021-09-09,2022-05-06
6309,ST00815,BR08092,2024-01-20,2024-10-01
6310,ST02928,BR02240,2022-03-08,
6311,ST08826,BR05648,2022-06-12,
6312,ST08038,BR03866,2020-04-29,2020-09-22
6313,ST09262,BR00373,2020-04-06,
6314,ST03440,BR02570,2023-02-17,2023-07-02
6315,ST04036,BR00238,2020-08-04,
6316,ST00887,BR04461,2023-07-09,
6317,ST08525,BR06247,2023-09-22,2024-08-29
6318,ST02157,BR04836,2024-10-23,2025-07-16
6319,ST01617,BR05445,2023-01-10,
6320,ST07367,BR03338,2024-02-19,2024-12-11
6321,ST06962,BR02650,2024-09-18,2025-04-30
6322,ST00127,BR01815,2023-04-13,2023-11-12
6323,ST02908,BR03635,2021-12-21,
6324,ST03170,BR09753,2022-11-25,
6325,ST05170,BR02785,2024-05-09,
6326,ST05235,BR03168,2020-07-25,2021-04-16
6327,ST01372,BR04905,2023-06-15,2024-03-01
6328,ST08288,BR07836,2024-09-06,2025-01-31
6329,ST03189,BR08746,2023-01-01,
6330,ST09138,BR03854,2022-08-19,2022-09-27
6331,ST00018,BR09422,2020-08-24,2021-06-11
6332,ST01278,BR02427,2024-06-20,2024-09-30
6333,ST02714,BR00581,2022-06-03,
6334,ST01486,BR07131,2024-01-20,2024-08-18
6335,ST09951,BR04871,2023-04-23,
6336,ST09173,BR05898,2024-02-19,2024-12-19
6337,ST05369,BR07157,2021-08-01,
6338,ST04843,BR06690,2020-06-12,2021-02-08
6339,ST06872,BR01463,2022-07-28,
6340,ST02514,BR06356,2023-09-29,2024-07-10
6341,ST06668,BR05086,2020-10-07,2021-03-17
6342,ST09876,BR06809,2024-12-10,
6343,ST04786,BR05715,2022-01-30,
6344,ST09729,BR00936,2021-11-30,2022-08-16
6345,ST04049,BR04884,2023-10-08,2023-12-08
6346,ST05003,BR03858,2020-11-08,
6347,ST08610,BR05225,2020-01-23,2020-02-08
6348,ST04086,BR02139,2020-09-04,
6349,ST07943,BR01511,2023-12-25,
6350,ST08931,BR04083,2024-03-02,2024-09-05
6351,ST06306,BR08073,2022-11-13,
6352,ST04229,BR02710,2023-03-14,
6353,ST02145,BR05052,2020-11-21,2021-03-02
6354,ST09559,BR05018,2020-04-04,2020-08-16
6355,ST05883,BR06860,2020-01-14,
6356,ST01843,BR01082,2020-08-05,2020-11-16
6357,ST00424,BR05954,2023-09-05,
6358,ST09948,BR03409,2023-05-28,2023-07-20
6359,ST02445,BR00351,2020-09-23,2021-06-25
6360,ST08788,BR02952,2023-08-06,2023-08-07
6361,ST07630,BR01163,2021-11-30,
6362,ST04929,BR08169,2023-01-07,2023-09-11
6363,ST08966,BR03314,2021-07-05,2021-09-26
6364,ST00272,BR00215,2020-03-12,2020-12-09
6365,ST05310,BR02690,2024-12-15,2025-04-28
6366,ST07083,BR02979,2024-04-16,2024-08-24
6367,ST01955,BR00500,2021-11-12,2021-12-07
6368,ST04653,BR06025,2023-07-06,2024-02-05
6369,ST05889,BR04163,2024-04-26,
6370,ST04526,BR00476,2024-11-29,2025-11-17
6371,ST00746,BR02157,2022-02-11,2022-06-25
6372,ST05841,BR08675,2020-01-12,
6373,ST01872,BR05278,2023-09-28,
6374,ST04177,BR02402,2020-05-11,2020-10-17
6375,ST02924,BR05883,2022-11-28,2023-01-06
6376,ST09302,BR00596,2023-10-04,
6377,ST01329,BR05401,2020-01-27,
6378,ST06582,BR01844,2020-04-22,2020-07-05
6379,ST00487,BR07406,2022-09-20,2023-02-28
6380,ST02125,BR07610,2020-04-02,2020-04-12
6381,ST01970,BR02837,2023-06-07,2024-02-16
6382,ST02784,BR02309,2024-05-15,
6383,ST02642,BR06662,2021-01-23,
6384,ST00869,BR08703,2024-02-06,
6385,ST03379,BR02485,2024-03-29,2024-12-04
6386,ST03385,BR04415,2022-06-10,
6387,ST08810,BR03601,2023-05-20,2024-05-13
6388,ST03024,BR08752,2023-05-29,
6389,ST00203,BR09532,2024-03-16,
6390,ST07649,BR02704,2024-08-16,2025-08-15
6391,ST08607,BR09996,2020-11-27,2021-07-24
6392,ST09703,BR09189,2022-03-29,
6393,ST01532,BR01777,2022-03-20,
6394,ST05785,BR07824,2022-01-11,2022-11-19
6395,ST08062,BR00910,2020-06-07,
6396,ST04610,BR08698,2023-08-31,
6397,ST00364,BR04873,2021-10-31,
6398,ST03871,BR08442,2021-02-13,2022-02-07
6399,ST00768,BR00464,2023-04-27,2023-09-28
6400,ST09999,BR04492,2022-09-22,2023-02-01
6401,ST04112,BR08547,2024-03-25,
6402,ST07082,BR05717,2020-08-05,2021-05-11
6403,ST05567,BR09071,2021-04-04,
6404,ST04338,BR09481,2022-04-05,2023-01-07
6405,ST01521,BR01512,2020-09-03,2020-12-02
6406,ST04242,BR05456,2021-05-27,2021-08-28
6407,ST05478,BR05641,2023-10-19,2023-12-29
6408,ST05923,BR09937,2022-06-27,
6409,ST01161,BR09626,2020-03-15,2020-08-16
6410,ST07463,BR02545,2020-12-11,2021-08-01
6411,ST06157,BR04103,2022-08-25,
6412,ST01927,BR04262,2023-03-22,
6413,ST00454,BR01443,2022-12-22,2023-12-17
6414,ST07089,BR04110,2020-12-13,
6415,ST04425,BR03475,2021-01-28,
6416,ST08099,BR00878,2020-06-09,
6417,ST03238,BR00024,2023-09-04,2023-11-01
6418,ST08874,BR07013,2024-02-16,
6419,ST05009,BR00535,2022-01-08,2022-12-18
6420,ST01470,BR09541,2024-03-31,
6421,ST06690,BR03642,2022-06-24,2023-04-28
6422,ST03480,BR08402,2021-04-27,
6423,ST07366,BR08888,2022-02-05,2022-09-17
6424,ST09597,BR08876,2021-06-04,2022-02-26
6425,ST00983,BR00822,2022-09-15,2023-01-16
6426,ST01858,BR06877,2020-12-22,
6427,ST03935,BR05529,2023-07-14,
6428,ST00209,BR00945,2020-09-12,2020-12-03
6429,ST04206,BR07542,2022-12-04,
6430,ST00695,BR07917,2024-04-30,
6431,ST01371,BR00321,2020-01-17,
6432,ST00306,BR02443,2024-01-07,
6433,ST02250,BR00487,2020-08-14,
6434,ST02414,BR01463,2020-09-24,2020-10-29
6435,ST07588,BR06313,2022-04-14,2023-03-22
6436,ST09155,BR03782,2024-02-20,
6437,ST01177,BR09681,2022-06-26,
6438,ST01366,BR02830,2021-11-02,2021-11-14
6439,ST03310,BR04881,2022-08-21,2023-04-10
6440,ST09783,BR06976,2023-08-09,
6441,ST03668,BR06126,2020-07-28,
6442,ST09507,BR07753,2023-07-04,2024-02-12
6443,ST08621,BR07519,2022-09-11,2022-12-25
6444,ST07591,BR04863,2021-04-28,2021-09-11
6445,ST09664,BR09602,2021-04-04,2022-01-06
6446,ST09542,BR08643,2022-06-12,
6447,ST07899,BR03882,2024-02-22,
6448,ST09969,BR03180,2023-06-29,2023-09-19
6449,ST01721,BR01870,2021-04-26,2022-01-14
6450,ST01117,BR06772,2021-12-13,2022-04-12
6451,ST03910,BR06741,2021-02-15,2022-02-14
6452,ST04838,BR03087,2021-10-23,
6453,ST02007,BR00721,2024-09-13,
6454,ST02727,BR09884,2023-07-16,2024-04-01
6455,ST04372,BR00172,2020-02-22,2020-08-20
6456,ST00050,BR07369,2020-06-12,2020-08-25
6457,ST05162,BR00838,2020-06-01,
6458,ST07760,BR00550,2021-01-31,
6459,ST00500,BR06257,2020-11-08,
6460,ST01740,BR06490,2022-01-19,
6461,ST00389,BR05739,2023-05-20,
6462,ST04433,BR07976,2021-04-28,
6463,ST03873,BR06709,2022-01-27,2022-04-15
6464,ST02465,BR04903,2020-06-14,
6465,ST05598,BR04351,2024-11-02,
6466,ST03959,BR09405,2020-05-04,2021-03-30
6467,ST06104,BR05028,2021-09-04,
6468,ST09314,BR04874,2021-06-13,2022-04-04
6469,ST08551,BR09801,2020-05-15,2020-08-08
6470,ST08527,BR08739,2024-05-15,
6471,ST06903,BR06867,2021-02-17,2021-07-02
6472,ST08568,BR00935,2022-09-12,
6473,ST02283,BR07780,2024-08-26,2025-08-17
6474,ST02519,BR00788,2022-10-06,2022-10-16
6475,ST09272,BR09241,2023-03-03,
6476,ST06579,BR03573,2024-08-13,
6477,ST04732,BR07642,2020-10-21,2020-12-21
6478,ST02402,BR02551,2021-01-24,
6479,ST02745,BR03916,2020-06-16,2021-01-28
6480,ST05239,BR08093,2024-11-09,
6481,ST04498,BR07816,2021-01-30,2021-04-30
6482,ST01099,BR03522,2024-10-25,
6483,ST04864,BR00240,2022-11-23,2023-07-27
6484,ST07388,BR04323,2020-02-26,
6485,ST07191,BR00483,2020-08-02,
6486,ST06082,BR09080,2023-10-03,
6487,ST03987,BR03206,2022-06-08,
6488,ST06256,BR00311,2024-04-23,
6489,ST04818,BR04170,2023-05-16,2023-08-02
6490,ST06930,BR08907,2021-11-21,
6491,ST08221,BR01785,2023-09-07,2024-08-04
6492,ST05008,BR01348,2024-10-15,2025-09-12
6493,ST06653,BR01201,2023-02-04,2024-01-18
6494,ST05467,BR04771,2022-02-27,
6495,ST09211,BR05951,2023-01-01,
6496,ST00527,BR08887,2021-03-31,
6497,ST02230,BR08476,2023-07-27,
6498,ST02435,BR04491,2024-10-12,
6499,ST06929,BR00891,2022-01-29,
6500,ST03712,BR01195,2023-11-04,2024-03-21
6501,ST08676,BR07082,2023-11-22,2024-10-02
6502,ST02389,BR04929,2024-02-14,
6503,ST09364,BR09986,2023-05-22,2024-02-11
6504,ST08998,BR07239,2023-02-03,2023-11-27
6505,ST08035,BR05897,2022-06-02,2023-05-24
6506,ST04620,BR04586,2021-10-24,2022-08-19
6507,ST02672,BR06552,2021-01-24,2021-10-27
6508,ST01885,BR03351,2020-02-12,2020-08-27
6509,ST02239,BR07830,2023-10-11,
6510,ST00006,BR06119,2023-01-01,2023-11-23
6511,ST09442,BR05618,2022-11-02,
6512,ST01641,BR07728,2021-05-01,2021-12-21
6513,ST00667,BR07212,2023-08-17,2023-09-28
6514,ST04800,BR00982,2021-12-05,
6515,ST04302,BR00807,2023-07-19,2023-08-03
6516,ST07599,BR00533,2020-09-26,
6517,ST07764,BR01972,2021-05-05,
6518,ST04052,BR08419,2020-03-15,2020-03-28
6519,ST00560,BR06698,2023-03-13,2023-03-20
6520,ST03275,BR09205,2023-11-22,2024-01-24
6521,ST07885,BR04515,2022-12-23,
6522,ST00114,BR08772,2020-09-30,2021-03-10
6523,ST02931,BR02347,2020-01-08,
6524,ST07216,BR00533,2022-03-18,
6525,ST03990,BR02196,2020-03-22,2020-09-03
6526,ST05075,BR03435,2020-10-21,2020-12-08
6527,ST03970,BR08586,2023-11-03,2024-06-14
6528,ST09828,BR02726,2021-10-07,2022-01-27
6529,ST03726,BR07643,2023-04-24,
6530,ST05768,BR05429,2021-09-07,
6531,ST09569,BR00855,2021-02-01,
6532,ST07461,BR08702,2022-01-31,
6533,ST09163,BR04336,2022-09-08,
6534,ST05656,BR09385,2022-11-03,
6535,ST07636,BR07973,2020-03-20,2020-11-18
6536,ST05518,BR07588,2022-12-09,2023-05-14
6537,ST02544,BR04248,2021-02-13,2021-03-21
6538,ST09827,BR00903,2020-12-14,2021-05-12
6539,ST08239,BR06029,2024-12-03,2025-09-24
6540,ST07240,BR03429,2020-05-05,2020-11-02
6541,ST08154,BR03879,2023-05-10,2023-12-16
6542,ST05177,BR04796,2020-11-30,
6543,ST09033,BR02723,2023-02-17,2023-02-27
6544,ST09394,BR04329,2020-02-17,
6545,ST04119,BR08541,2020-01-11,
6546,ST08676,BR09860,2024-11-08,2025-08-11
6547,ST07010,BR06266,2021-04-30,2021-05-17
6548,ST07941,BR00212,2020-05-01,2020-05-06
6549,ST01416,BR02357,2022-05-03,2023-02-13
6550,ST00172,BR09343,2020-06-27,2020-08-25
6551,ST02255,BR01488,2020-10-07,
6552,ST08284,BR08392,2022-04-29,
6553,ST01916,BR02222,2020-09-27,2021-09-23
6554,ST01692,BR08677,2021-03-02,
6555,ST06844,BR03443,2022-09-14,2023-02-07
6556,ST00266,BR05720,2020-12-03,2021-10-12
6557,ST02727,BR05723,2024-04-03,2024-07-30
6558,ST00999,BR08457,2022-10-31,2023-01-15
6559,ST09106,BR07574,2023-10-31,
6560,ST06298,BR06729,2023-01-03,
6561,ST05704,BR09864,2021-01-06,2021-07-09
6562,ST08372,BR06560,2022-10-11,2023-01-19
6563,ST09203,BR02520,2022-01-06,2022-06-27
6564,ST06010,BR03317,2023-07-24,2023-12-02
6565,ST02893,BR08267,2021-04-21,
6566,ST06287,BR08547,2020-05-27,2020-11-13
6567,ST02578,BR06048,2023-10-24,2024-09-11
6568,ST04311,BR00045,2023-09-30,2024-02-16
6569,ST09393,BR06454,2023-06-25,2024-04-05
6570,ST03247,BR07509,2023-09-07,
6571,ST03568,BR06504,2023-12-22,
6572,ST07848,BR01395,2024-07-14,2024-07-22
6573,ST04226,BR09400,2021-03-05,
6574,ST04637,BR01446,2020-11-04,
6575,ST03285,BR02555,2022-01-22,2022-03-07
6576,ST03457,BR04347,2023-09-24,
6577,ST07431,BR05685,2023-12-17,2024-09-21
6578,ST01899,BR05193,2023-01-05,
6579,ST00121,BR03843,2020-06-19,
6580,ST03380,BR01666,2021-09-25,
6581,ST07228,BR04881,2023-09-05,
6582,ST09481,BR07237,2022-01-03,
6583,ST01258,BR03022,2023-05-13,2024-03-05
6584,ST07577,BR04904,2022-04-02,
6585,ST08217,BR08827,2024-12-09,2025-02-27
6586,ST00542,BR01733,2020-08-18,2021-07-28
6587,ST05678,BR09905,2023-10-30,2024-02-10
6588,ST09375,BR04572,2024-01-23,
6589,ST08186,BR09947,2022-04-28,
6590,ST00962,BR04361,2021-10-30,2022-08-08
6591,ST03913,BR08728,2024-02-29,
6592,ST07400,BR00861,2021-04-27,
6593,ST05541,BR00040,2022-06-18,
6594,ST03688,BR01860,2020-02-22,
6595,ST06015,BR08737,2021-08-18,
6596,ST03439,BR01716,2020-05-24,
6597,ST00306,BR01372,2023-11-17,2024-08-29
6598,ST04790,BR02321,2020-05-16,
6599,ST09856,BR09345,2023-11-13,2024-07-05
6600,ST04874,BR05473,2021-08-03,
6601,ST03753,BR00885,2020-03-11,
6602,ST01297,BR01296,2020-08-25,2021-01-30
6603,ST03987,BR07413,2022-06-25,
6604,ST03108,BR09834,2022-01-16,2022-06-10
6605,ST05626,BR02641,2023-01-23,2023-11-09
6606,ST01179,BR07214,2024-10-04,2025-08-11
6607,ST00042,BR03578,2024-09-11,
6608,ST07798,BR03823,2020-12-24,2021-08-27
6609,ST09437,BR08484,2022-08-11,
6610,ST01191,BR04281,2023-06-04,2024-02-19
6611,ST06636,BR08163,2020-05-04,2020-07-01
6612,ST09279,BR07742,2021-05-27,2022-02-02
6613,ST04124,BR03315,2022-01-28,2022-01-29
6614,ST06820,BR03102,2020-02-19,2020-07-02
6615,ST05087,BR06633,2020-06-04,
6616,ST03948,BR08292,2023-11-10,2024-07-23
6617,ST04430,BR02218,2023-12-14,2023-12-17
6618,ST03732,BR04331,2024-02-18,2024-04-29
6619,ST05106,BR08749,2021-10-12,
6620,ST02866,BR02479,2023-08-01,2023-10-16
6621,ST08667,BR09033,2020-07-22,
6622,ST05239,BR04551,2023-07-27,2024-03-29
6623,ST02049,BR01524,2021-07-06,2022-05-12
6624,ST08421,BR07717,2023-03-08,2023-05-08
6625,ST04829,BR04045,2021-11-10,2022-10-08
6626,ST03722,BR00841,2024-09-04,2024-12-05
6627,ST04959,BR04842,2022-09-11,2023-02-09
6628,ST03057,BR09870,2020-07-27,
6629,ST01421,BR01836,2024-11-25,
6630,ST01908,BR03848,2022-04-12,
6631,ST02817,BR09547,2020-07-24,
6632,ST02409,BR00023,2021-09-17,
6633,ST04679,BR02230,2020-03-12,
6634,ST01712,BR09705,2020-07-28,
6635,ST00131,BR02693,2022-12-25,
6636,ST01654,BR06385,2022-07-15,2022-10-06
6637,ST01336,BR09281,2020-02-05,
6638,ST04527,BR06687,2023-06-17,
6639,ST07110,BR01674,2020-09-04,2020-12-07
6640,ST08297,BR07350,2021-09-10,2021-12-15
6641,ST09877,BR05702,2022-03-28,
6642,ST00167,BR07469,2023-07-14,
6643,ST05312,BR04819,2022-06-06,2022-11-04
6644,ST06365,BR08441,2022-05-31,
6645,ST04579,BR07863,2024-10-08,2025-03-12
6646,ST07446,BR08418,2021-01-14,
6647,ST08649,BR09864,2021-06-07,2021-12-28
6648,ST00004,BR08527,2024-06-22,2025-05-13
6649,ST05248,BR01644,2023-01-01,
6650,ST09530,BR06787,2021-02-11,2021-05-06
6651,ST01988,BR03316,2023-07-16,
6652,ST01422,BR09770,2022-04-14,
6653,ST07674,BR07836,2023-09-01,
6654,ST06401,BR03084,2021-10-25,
6655,ST00857,BR00049,2020-05-14,
6656,ST02860,BR08027,2022-12-20,
6657,ST00590,BR08327,2021-02-16,
6658,ST04806,BR00489,2023-11-05,
6659,ST05098,BR03833,2023-06-22,2023-11-01
6660,ST09103,BR00626,2022-06-12,2023-04-12
6661,ST09450,BR08648,2024-04-15,2025-03-04
6662,ST03269,BR06426,2023-09-15,2024-03-07
6663,ST02452,BR00565,2024-08-29,
6664,ST03026,BR05857,2024-10-25,2025-01-31
6665,ST09073,BR07154,2020-06-07,
6666,ST01573,BR09370,2023-05-22,
6667,ST01462,BR06291,2022-09-18,2023-05-11
6668,ST06246,BR01597,2022-04-21,2022-11-23
6669,ST03101,BR06164,2020-01-02,2020-05-07
6670,ST03756,BR08365,2024-08-01,
6671,ST04777,BR07364,2023-04-17,2024-04-06
6672,ST01991,BR08134,2021-07-23,2022-01-27
6673,ST08873,BR05773,2022-06-29,2022-09-01
6674,ST01029,BR01514,2023-02-08,2023-03-16
6675,ST07884,BR05635,2020-03-29,
6676,ST05510,BR04973,2021-03-09,2021-06-15
6677,ST05773,BR01239,2023-09-22,2023-11-19
6678,ST04300,BR04234,2021-09-28,
6679,ST03891,BR09599,2024-04-04,2024-10-26
6680,ST02031,BR01818,2021-06-08,2022-06-04
6681,ST02120,BR01752,2020-07-19,
6682,ST00285,BR03686,2024-07-07,
6683,ST05244,BR06437,2023-10-22,
6684,ST08335,BR04489,2020-05-18,
6685,ST02407,BR07695,2020-11-02,
6686,ST09484,BR09053,2021-01-30,
6687,ST00949,BR02026,2020-08-02,2020-08-30
6688,ST06812,BR01590,2023-09-11,
6689,ST07556,BR01153,2022-02-15,
6690,ST03286,BR00915,2023-04-19,
6691,ST09342,BR01989,2022-02-18,
6692,ST04119,BR03078,2020-06-25,2020-09-16
6693,ST06268,BR03606,2024-09-17,
6694,ST07806,BR07278,2022-07-15,
6695,ST00765,BR09338,2022-05-30,
6696,ST04677,BR04512,2021-04-24,2021-12-15
6697,ST03525,BR09424,2024-03-08,2024-06-16
6698,ST08678,BR01124,2021-06-10,2022-05-30
6699,ST01475,BR00339,2023-01-09,
6700,ST01397,BR07694,2020-03-28,
6701,ST04856,BR01806,2021-02-24,2021-06-30
6702,ST09858,BR07462,2021-05-07,
6703,ST00562,BR06302,2022-12-21,
6704,ST06352,BR09856,2023-04-16,2023-06-24
6705,ST01350,BR00939,2021-12-19,
6706,ST02807,BR09749,2020-11-11,
6707,ST05727,BR01531,2021-08-02,
6708,ST05738,BR03293,2023-06-27,2024-01-07
6709,ST09702,BR01987,2022-06-16,
6710,ST01705,BR08980,2020-06-19,
6711,ST04972,BR09652,2021-09-02,
6712,ST02890,BR09348,2023-04-11,
6713,ST01143,BR09261,2021-11-10,
6714,ST00313,BR02482,2023-01-19,2023-10-27
6715,ST06727,BR06614,2024-02-14,2024-03-22
6716,ST08834,BR09404,2021-07-21,2022-01-28
6717,ST07388,BR09734,2024-11-02,
6718,ST08141,BR02997,2022-12-14,2023-01-25
6719,ST06321,BR02440,2022-09-19,
6720,ST06231,BR06859,2021-03-21,2021-08-06
6721,ST00980,BR09541,2020-02-06,2020-11-23
6722,ST02938,BR05528,2024-04-09,
6723,ST04025,BR01812,2020-09-23,
6724,ST05343,BR00443,2023-09-11,
6725,ST00914,BR09570,2020-03-24,2021-02-22
6726,ST07054,BR09336,2020-04-23,2021-02-01
6727,ST08687,BR09801,2020-09-03,
6728,ST02570,BR02071,2023-12-06,2024-05-08
6729,ST03975,BR04221,2024-11-11,
6730,ST02854,BR05368,2021-01-26,
6731,ST09337,BR08867,2022-06-24,2023-01-12
6732,ST01191,BR06751,2022-08-31,
6733,ST04935,BR09571,2022-09-01,
6734,ST01984,BR02676,2021-06-13,2022-02-02
6735,ST00905,BR03556,2024-12-16,
6736,ST07075,BR06851,2021-12-17,
6737,ST06748,BR00628,2024-10-27,2025-10-08
6738,ST03226,BR04896,2022-03-13,
6739,ST07551,BR00535,2020-11-23,
6740,ST08554,BR07926,2021-01-14,2021-02-19
6741,ST05774,BR08367,2023-08-03,
6742,ST08781,BR09784,2024-04-08,2024-11-27
6743,ST06703,BR00310,2020-04-05,
6744,ST02891,BR06404,2021-12-06,
6745,ST08052,BR07028,2022-10-19,
6746,ST06084,BR07648,2024-05-30,2025-04-13
6747,ST06132,BR02934,2021-07-13,2021-10-26
6748,ST05288,BR09167,2020-02-19,2021-01-27
6749,ST07527,BR00543,2023-11-19,2024-11-17
6750,ST06727,BR04102,2022-02-17,
6751,ST01818,BR00706,2022-11-19,
6752,ST09326,BR01297,2023-08-17,
6753,ST08624,BR04605,2023-01-10,2023-02-13
6754,ST05821,BR04182,2021-10-28,
6755,ST03276,BR07338,2021-03-05,2022-02-24
6756,ST07742,BR01014,2021-07-06,2022-05-30
6757,ST06134,BR01947,2022-10-22,2022-11-18
6758,ST09950,BR09632,2021-02-27,2021-06-10
6759,ST00912,BR02827,2023-11-17,
6760,ST01349,BR04667,2020-12-23,2021-10-25
6761,ST08267,BR08055,2021-09-10,
6762,ST09812,BR01979,2020-01-22,
6763,ST01068,BR03471,2020-04-18,2021-02-19
6764,ST08049,BR07564,2021-03-18,
6765,ST04889,BR04344,2023-06-01,2023-07-06
6766,ST01983,BR07668,2023-11-06,
6767,ST06811,BR07037,2022-06-30,2023-01-24
6768,ST08999,BR09183,2022-08-21,
6769,ST06290,BR00547,2021-04-29,
6770,ST02956,BR03893,2021-08-13,
6771,ST05122,BR08776,2023-03-20,
6772,ST01059,BR08206,2020-02-18,
6773,ST04565,BR05110,2023-04-02,2023-10-21
6774,ST06197,BR05369,2020-05-22,2020-10-16
6775,ST01042,BR02590,2021-11-29,2022-09-27
6776,ST05164,BR08859,2020-04-10,
6777,ST04999,BR07553,2022-08-21,2022-11-14
6778,ST02497,BR03638,2022-11-19,
6779,ST06406,BR09687,2024-09-13,2025-06-10
6780,ST01599,BR02452,2020-01-11,2020-11-05
6781,ST08400,BR04782,2024-05-08,2025-01-07
6782,ST09102,BR06612,2020-07-03,2020-11-22
6783,ST02229,BR07865,2024-07-28,
6784,ST01286,BR05878,2021-01-23,
6785,ST08713,BR04859,2020-01-23,2020-08-04
6786,ST02624,BR05749,2020-12-20,2021-09-03
6787,ST05046,BR03400,2022-07-26,2023-06-28
6788,ST03910,BR09498,2020-01-28,
6789,ST07619,BR05977,2022-09-04,
6790,ST06832,BR09452,2024-11-03,2025-08-08
6791,ST07713,BR04185,2021-06-25,
6792,ST00672,BR01908,2021-07-25,2022-03-24
6793,ST08367,BR05533,2020-04-17,2020-05-21
6794,ST06660,BR01768,2024-06-18,2024-08-10
6795,ST07217,BR02248,2020-04-05,
6796,ST05951,BR08509,2024-12-09,2025-11-29
6797,ST03812,BR04267,2022-02-21,
6798,ST02893,BR03627,2020-07-22,
6799,ST02621,BR07470,2024-10-14,2025-07-09
6800,ST02444,BR06991,2021-03-17,2021-09-25
6801,ST08662,BR00209,2022-12-12,2023-09-24
6802,ST01221,BR04312,2021-06-15,2022-02-27
6803,ST00547,BR07576,2020-08-18,
6804,ST05239,BR09987,2020-02-04,2021-01-10
6805,ST01141,BR05017,2024-04-24,
6806,ST00174,BR01271,2022-05-05,
6807,ST07916,BR00030,2021-07-10,
6808,ST08736,BR04434,2022-11-28,2023-10-23
6809,ST08847,BR00306,2023-12-13,2024-06-22
6810,ST09708,BR06226,2020-05-08,
6811,ST00050,BR01739,2021-06-12,2021-11-12
6812,ST08597,BR00292,2021-05-19,
6813,ST03327,BR02710,2020-09-04,2021-03-05
6814,ST00070,BR02025,2020-01-09,
6815,ST04066,BR02052,2024-02-16,
6816,ST09935,BR09156,2022-09-09,2022-09-21
6817,ST04473,BR09372,2021-10-29,
6818,ST00519,BR00266,2024-09-13,
6819,ST07094,BR02998,2024-05-14,2024-10-25
6820,ST01959,BR09708,2022-08-21,
6821,ST08149,BR06860,2021-11-27,2022-06-28
6822,ST09882,BR09667,2020-08-22,
6823,ST03693,BR09342,2020-02-25,
6824,ST08381,BR03544,2023-08-26,
6825,ST04952,BR04461,2022-10-07,
6826,ST01950,BR03285,2022-09-24,
6827,ST08843,BR09842,2021-09-26,2021-12-04
6828,ST00007,BR04182,2021-12-23,2022-06-03
6829,ST00315,BR02514,2021-04-06,
6830,ST02719,BR00313,2024-03-17,2024-08-09
6831,ST00425,BR03817,2020-02-03,
6832,ST05603,BR02801,2021-09-22,
6833,ST04201,BR02199,2024-01-18,
6834,ST01942,BR09239,2020-10-04,
6835,ST09593,BR05592,2024-05-28,
6836,ST03954,BR07032,2021-08-17,2022-05-28
6837,ST05953,BR03929,2022-04-30,2022-11-09
6838,ST05048,BR09110,2021-08-02,
6839,ST03937,BR07851,2023-03-14,2023-07-27
6840,ST03360,BR06245,2024-06-07,
6841,ST01964,BR03698,2024-08-12,2025-07-14
6842,ST02145,BR01120,2020-04-25,
6843,ST07150,BR00836,2022-03-16,2023-01-27
6844,ST07007,BR09237,2020-10-31,2020-11-30
6845,ST03289,BR00434,2022-02-19,
