SessionID,UserID,SessionStart,SessionDuration,DeviceType,IPAddress,InternalSource
SESSION05949,USR06065,2024-01-14 23:27:15,3240,Tablet,110.179.203.66,App
SESSION05950,USR06233,2024-10-06 10:15:55,7147,Mobile,2.208.196.70,Website
SESSION05951,USR00572,2024-11-25 12:53:40,5738,Desktop,19.109.148.183,App
SESSION05952,USR04508,2024-04-19 04:21:55,4794,Mobile,8.241.76.204,Website
SESSION05953,USR06480,2024-04-12 15:24:59,1339,Tablet,55.46.228.163,App
SESSION05954,USR06174,2024-06-07 04:06:46,4668,Mobile,61.215.212.169,App
SESSION05955,USR08740,2024-06-18 01:27:16,6809,Mobile,181.98.215.30,Website
SESSION05956,USR08315,2024-07-29 14:48:19,4821,Tablet,23.116.254.75,Website
SESSION05957,USR02746,2024-08-25 05:23:36,1080,Desktop,182.35.238.244,App
SESSION05958,USR00460,2024-01-22 15:59:55,1763,Mobile,5.109.17.102,API
SESSION05959,USR05113,2024-03-07 15:19:30,4520,Desktop,83.149.50.22,API
SESSION05960,USR07575,2024-10-15 05:37:43,2294,Tablet,117.104.54.83,API
SESSION05961,USR04410,2024-04-26 21:37:25,1812,Tablet,145.137.193.221,Website
SESSION05962,USR03178,2024-04-05 16:20:21,703,Tablet,218.24.50.151,API
SESSION05963,USR04569,2024-05-29 16:42:04,4567,Mobile,124.144.252.250,Website
SESSION05964,USR01402,2024-01-16 18:59:41,4657,Desktop,134.230.118.223,App
SESSION05965,USR08683,2024-12-01 16:09:12,3160,Tablet,172.171.130.81,API
SESSION05966,USR05197,2024-11-23 11:29:16,4067,Tablet,201.236.151.84,App
SESSION05967,USR04159,2024-09-28 12:06:09,3500,Mobile,120.79.64.76,Website
SESSION05968,USR06238,2024-10-11 13:07:06,1696,Desktop,29.57.42.125,API
SESSION05969,USR07805,2024-11-23 18:51:06,6878,Mobile,179.30.232.141,API
SESSION05970,USR01658,2024-09-03 19:57:02,4850,Mobile,120.97.122.96,API
SESSION05971,USR04571,2024-04-28 02:23:59,1169,Mobile,83.251.125.122,App
SESSION05972,USR02975,2024-11-22 15:50:02,11,Desktop,86.110.39.88,API
SESSION05973,USR05349,2024-04-04 05:49:59,2911,Desktop,195.23.131.53,Website
SESSION05974,USR08526,2024-09-30 12:45:20,812,Desktop,146.238.169.102,App
SESSION05975,USR04623,2024-06-04 02:06:31,747,Tablet,128.5.7.9,API
SESSION05976,USR09292,2024-01-19 21:34:28,3919,Tablet,217.147.200.66,App
SESSION05977,USR04556,2024-01-10 12:18:24,1075,Tablet,81.8.73.90,Website
SESSION05978,USR09386,2024-11-07 23:41:06,6858,Tablet,72.187.139.246,Website
SESSION05979,USR08904,2024-12-04 12:49:53,2444,Desktop,33.27.34.151,API
SESSION05980,USR08198,2024-03-28 19:22:51,1709,Tablet,137.252.115.60,App
SESSION05981,USR00845,2024-11-29 14:14:07,1303,Mobile,7.34.165.78,App
SESSION05982,USR03820,2024-11-05 17:57:47,1847,Desktop,12.189.112.130,App
SESSION05983,USR04304,2024-02-14 15:58:51,291,Tablet,175.208.215.28,Website
SESSION05984,USR07855,2024-12-01 13:18:38,4119,Mobile,25.241.102.171,Website
SESSION05985,USR09008,2024-06-27 09:30:27,5570,Mobile,195.184.71.91,Website
SESSION05986,USR05632,2024-07-06 18:42:40,6707,Desktop,91.104.208.126,Website
SESSION05987,USR03741,2024-08-06 07:42:02,400,Tablet,65.195.243.242,API
SESSION05988,USR09212,2024-02-01 03:51:53,3417,Desktop,94.176.207.120,App
SESSION05989,USR05717,2024-09-21 17:04:05,4114,Mobile,64.178.187.66,API
SESSION05990,USR08165,2024-07-30 03:37:32,528,Mobile,190.172.223.253,Website
SESSION05991,USR04105,2024-06-24 16:06:25,6287,Mobile,82.83.162.19,Website
SESSION05992,USR08698,2024-07-10 22:55:11,2691,Tablet,144.206.238.20,App
SESSION05993,USR01802,2024-02-04 19:20:21,1336,Desktop,212.193.173.66,Website
SESSION05994,USR03157,2024-12-07 14:56:48,2090,Mobile,14.186.246.104,API
SESSION05995,USR05869,2024-09-06 08:17:46,412,Desktop,87.141.41.133,API
SESSION05996,USR06024,2024-10-26 01:35:56,7036,Mobile,219.237.232.165,App
SESSION05997,USR02067,2024-03-12 10:29:27,2609,Mobile,190.57.15.115,App
SESSION05998,USR03651,2024-11-24 05:40:01,3262,Desktop,39.195.138.234,Website
SESSION05999,USR05027,2024-05-16 21:31:58,1593,Desktop,164.17.76.164,API
SESSION06000,USR06191,2024-05-04 15:01:51,4817,Desktop,19.154.121.219,App
SESSION06001,USR06108,2024-01-27 21:08:44,1651,Mobile,90.21.198.35,API
SESSION06002,USR01073,2024-07-15 16:45:54,2487,Desktop,196.55.68.84,App
SESSION06003,USR02379,2024-05-05 01:04:25,6871,Mobile,187.192.34.205,API
SESSION06004,USR09500,2024-10-20 03:37:46,699,Tablet,123.104.32.55,App
SESSION06005,USR09264,2024-06-28 16:18:54,6313,Desktop,152.94.234.163,Website
SESSION06006,USR04462,2024-09-06 14:44:22,2220,Tablet,69.15.228.45,Website
SESSION06007,USR08271,2024-06-30 23:37:19,2444,Tablet,129.223.52.222,App
SESSION06008,USR04966,2024-03-14 12:57:22,6018,Desktop,65.109.85.249,API
SESSION06009,USR09150,2024-02-17 22:37:06,2735,Tablet,161.243.66.186,App
SESSION06010,USR03861,2024-08-29 03:12:28,6874,Desktop,163.230.108.45,Website
SESSION06011,USR03536,2024-01-19 01:04:16,6807,Desktop,92.227.105.227,API
SESSION06012,USR00875,2024-04-19 17:21:11,945,Desktop,82.162.88.30,Website
SESSION06013,USR06922,2024-11-08 09:40:20,5649,Desktop,46.245.189.182,API
SESSION06014,USR07002,2024-05-03 00:26:40,3314,Desktop,139.157.51.74,API
SESSION06015,USR09753,2023-12-21 10:03:46,7152,Tablet,86.111.94.8,API
SESSION06016,USR07430,2024-03-12 02:14:33,191,Tablet,149.98.243.51,API
SESSION06017,USR06184,2024-10-02 05:52:11,5400,Tablet,98.32.107.58,App
SESSION06018,USR03472,2024-06-10 19:57:41,435,Desktop,51.240.148.153,API
SESSION06019,USR00593,2024-05-01 00:28:53,5733,Mobile,167.23.228.187,Website
SESSION06020,USR04674,2023-12-23 00:52:27,1955,Desktop,28.61.50.89,API
SESSION06021,USR04724,2024-05-10 11:37:41,3945,Desktop,89.145.240.6,App
SESSION06022,USR04434,2024-03-14 23:15:13,1612,Desktop,211.238.179.240,App
SESSION06023,USR01127,2024-09-06 23:57:57,3438,Desktop,148.232.56.11,App
SESSION06024,USR00074,2024-07-20 18:44:52,1518,Tablet,41.46.61.150,Website
SESSION06025,USR02013,2024-09-11 10:56:39,1720,Desktop,51.210.24.64,App
SESSION06026,USR06106,2024-03-29 17:51:14,32,Mobile,32.241.92.92,App
SESSION06027,USR04516,2024-09-03 04:25:05,794,Tablet,180.120.76.170,App
SESSION06028,USR08885,2024-09-08 21:09:10,6209,Tablet,18.210.184.57,App
SESSION06029,USR01972,2024-03-30 22:06:59,3076,Tablet,40.47.16.93,Website
SESSION06030,USR01013,2024-03-20 15:26:16,5805,Mobile,214.6.249.91,API
SESSION06031,USR09744,2024-01-17 22:46:29,516,Desktop,200.41.74.44,App
SESSION06032,USR00280,2024-04-11 08:45:25,6864,Tablet,102.224.178.119,API
SESSION06033,USR06442,2024-05-20 02:18:17,5072,Tablet,156.141.187.68,API
SESSION06034,USR05534,2024-10-26 06:49:44,3067,Tablet,155.139.14.53,API
SESSION06035,USR04862,2024-04-23 07:55:24,588,Tablet,24.241.90.26,API
SESSION06036,USR02754,2024-08-15 13:52:46,4412,Desktop,211.178.202.130,API
SESSION06037,USR03474,2024-07-19 05:01:01,5223,Desktop,177.48.211.219,API
SESSION06038,USR06899,2024-10-20 22:19:01,2517,Desktop,157.75.136.249,Website
SESSION06039,USR09567,2024-07-01 23:52:17,6483,Desktop,116.188.73.139,API
SESSION06040,USR02719,2024-11-21 11:19:03,2584,Desktop,176.133.98.245,Website
SESSION06041,USR09601,2024-06-15 21:23:38,1479,Mobile,114.174.96.56,API
SESSION06042,USR09435,2024-10-30 00:04:11,3330,Desktop,216.96.210.153,API
SESSION06043,USR07987,2024-03-17 08:32:23,4241,Tablet,79.247.46.71,API
SESSION06044,USR09582,2024-11-11 07:21:35,3635,Desktop,11.40.43.225,API
SESSION06045,USR02480,2024-02-20 23:36:35,2710,Desktop,180.1.86.66,API
SESSION06046,USR08667,2024-02-05 01:34:46,1616,Tablet,89.189.131.41,Website
SESSION06047,USR09449,2023-12-29 10:17:26,6903,Desktop,3.140.113.169,Website
SESSION06048,USR00043,2024-11-13 19:28:19,742,Desktop,141.39.127.83,Website
SESSION06049,USR04712,2024-10-05 07:12:04,69,Mobile,39.41.14.255,API
SESSION06050,USR00183,2024-04-28 06:18:38,197,Desktop,202.241.187.244,API
SESSION06051,USR03339,2024-07-14 14:48:14,4171,Tablet,222.224.120.213,App
SESSION06052,USR07871,2024-06-04 14:40:09,748,Mobile,92.129.127.4,API
SESSION06053,USR07616,2024-08-16 06:37:38,2439,Mobile,89.73.0.226,App
SESSION06054,USR08545,2024-06-26 00:43:27,4115,Mobile,179.146.67.213,Website
SESSION06055,USR02077,2024-10-09 20:22:00,6609,Tablet,179.98.4.79,API
SESSION06056,USR06888,2024-04-29 14:32:06,2654,Desktop,218.60.175.8,Website
SESSION06057,USR05386,2024-04-24 22:00:17,6447,Mobile,115.3.220.161,App
SESSION06058,USR01191,2024-10-03 02:32:53,1737,Desktop,138.213.130.250,Website
SESSION06059,USR00187,2024-08-24 21:56:43,1449,Tablet,197.180.136.32,API
SESSION06060,USR07505,2024-12-09 08:22:42,6985,Tablet,72.144.154.61,App
SESSION06061,USR06098,2024-08-12 13:47:07,5852,Mobile,103.51.183.178,App
SESSION06062,USR04683,2024-07-17 18:37:33,3573,Desktop,108.201.115.133,App
SESSION06063,USR06669,2024-03-01 21:39:53,1039,Tablet,121.159.147.179,API
SESSION06064,USR03429,2024-09-11 15:23:00,3332,Tablet,72.118.24.159,Website
SESSION06065,USR03061,2024-12-02 17:33:04,4729,Mobile,219.108.221.248,Website
SESSION06066,USR05799,2024-11-27 18:12:26,5510,Mobile,4.206.210.198,API
SESSION06067,USR09200,2024-02-27 00:11:45,1246,Desktop,66.15.55.247,App
SESSION06068,USR05512,2024-06-03 10:36:32,6124,Mobile,33.33.0.254,Website
SESSION06069,USR03908,2024-12-03 15:04:57,6482,Desktop,49.81.8.251,API
SESSION06070,USR06003,2024-10-30 12:58:22,4305,Desktop,13.153.210.144,Website
SESSION06071,USR02613,2024-10-05 14:57:42,4656,Tablet,152.17.90.169,Website
SESSION06072,USR04127,2024-08-14 08:00:24,4541,Tablet,18.65.250.52,App
SESSION06073,USR08563,2024-07-25 12:43:27,5508,Mobile,180.23.97.60,Website
SESSION06074,USR09726,2024-08-05 19:19:04,2443,Mobile,198.198.85.95,App
SESSION06075,USR09857,2024-10-07 14:52:01,2477,Mobile,73.181.201.212,Website
SESSION06076,USR03316,2024-02-09 14:12:04,1213,Desktop,218.71.197.41,Website
SESSION06077,USR07164,2024-12-18 07:55:09,3870,Desktop,117.239.36.242,API
SESSION06078,USR03800,2024-01-14 15:54:50,5858,Tablet,187.218.223.18,API
SESSION06079,USR00200,2024-04-12 02:31:15,3088,Desktop,216.246.124.161,App
SESSION06080,USR08020,2024-09-19 22:52:13,1526,Mobile,29.119.112.25,App
SESSION06081,USR02234,2024-03-27 14:41:35,3993,Desktop,180.118.40.195,Website
SESSION06082,USR00038,2024-10-15 13:24:34,189,Desktop,25.122.81.83,Website
SESSION06083,USR04500,2024-02-12 00:01:26,642,Tablet,99.70.85.6,App
SESSION06084,USR09283,2024-01-09 14:41:44,6368,Desktop,92.142.128.29,App
SESSION06085,USR07613,2024-02-11 10:17:51,515,Tablet,21.163.127.164,App
SESSION06086,USR06037,2024-11-01 23:51:44,1177,Desktop,65.5.119.200,Website
SESSION06087,USR06281,2024-03-23 11:17:19,6093,Tablet,49.224.79.136,API
SESSION06088,USR08534,2024-12-16 07:59:37,947,Mobile,2.163.86.199,App
SESSION06089,USR01692,2024-08-25 02:03:34,4598,Tablet,221.2.176.79,Website
SESSION06090,USR01084,2024-09-02 18:56:07,3634,Mobile,153.161.239.216,Website
SESSION06091,USR03282,2024-06-17 15:02:24,4881,Desktop,208.92.199.45,API
SESSION06092,USR03917,2024-03-20 12:34:14,1668,Desktop,39.150.229.54,App
SESSION06093,USR04741,2024-01-11 11:42:01,5451,Mobile,178.203.223.166,API
SESSION06094,USR09537,2024-08-29 16:40:24,23,Desktop,166.212.88.64,Website
SESSION06095,USR05576,2024-07-15 09:55:12,3770,Desktop,100.251.14.149,API
SESSION06096,USR07299,2024-11-20 23:18:30,4995,Tablet,42.74.36.201,App
SESSION06097,USR03823,2024-11-26 05:29:25,4159,Tablet,175.0.157.125,API
SESSION06098,USR03360,2024-03-23 23:35:18,4239,Tablet,208.142.46.29,Website
SESSION06099,USR02461,2024-03-24 03:33:05,3369,Desktop,160.187.163.11,Website
SESSION06100,USR09695,2024-03-08 18:10:56,3681,Mobile,179.219.246.13,Website
SESSION06101,USR07490,2024-09-03 22:12:46,6043,Mobile,76.175.202.106,API
SESSION06102,USR06520,2024-12-05 04:47:21,5586,Desktop,202.221.129.136,App
SESSION06103,USR02036,2024-07-12 05:45:37,4315,Desktop,128.238.100.12,App
SESSION06104,USR05867,2024-01-08 06:59:01,3281,Mobile,169.10.71.251,Website
SESSION06105,USR07637,2024-01-20 05:29:28,4149,Tablet,117.233.53.147,API
SESSION06106,USR00852,2024-05-19 17:10:25,2071,Desktop,6.100.140.228,Website
SESSION06107,USR02223,2024-09-11 15:37:24,3787,Tablet,138.199.241.255,Website
SESSION06108,USR09268,2024-04-05 10:20:28,2158,Tablet,213.30.106.220,Website
SESSION06109,USR04714,2024-09-22 18:09:17,6828,Mobile,178.16.127.35,API
SESSION06110,USR04231,2024-07-10 23:45:16,5546,Tablet,23.136.255.67,Website
SESSION06111,USR01589,2024-06-15 23:44:33,3007,Tablet,154.131.132.197,Website
SESSION06112,USR08307,2024-10-20 03:36:56,6613,Tablet,56.169.88.1,Website
SESSION06113,USR04338,2024-12-11 15:02:25,238,Desktop,60.32.93.175,App
SESSION06114,USR04976,2024-01-17 10:18:23,1739,Mobile,94.70.92.124,API
SESSION06115,USR04662,2024-09-30 00:04:31,2348,Tablet,214.235.35.170,API
SESSION06116,USR09608,2024-06-30 23:02:12,2682,Desktop,216.175.142.28,API
SESSION06117,USR03208,2024-06-26 18:18:56,3504,Tablet,172.132.12.252,App
SESSION06118,USR08400,2024-08-17 20:04:46,3937,Tablet,13.84.147.161,App
SESSION06119,USR07943,2024-05-09 15:31:47,7170,Mobile,14.175.104.21,Website
SESSION06120,USR01533,2024-04-13 08:04:38,3603,Desktop,208.86.217.228,App
SESSION06121,USR03470,2024-04-30 23:51:39,4038,Desktop,150.75.129.167,API
SESSION06122,USR01985,2024-07-18 02:29:30,6319,Mobile,173.231.182.82,Website
SESSION06123,USR01916,2024-08-19 13:53:16,677,Desktop,120.32.95.95,Website
SESSION06124,USR00125,2024-04-11 00:43:16,2888,Mobile,68.250.193.119,App
SESSION06125,USR05855,2024-06-01 15:21:56,6314,Tablet,195.9.218.239,Website
SESSION06126,USR02745,2024-07-14 20:36:33,4664,Tablet,101.207.104.49,Website
SESSION06127,USR00278,2024-01-27 12:44:15,2957,Tablet,45.129.186.126,Website
SESSION06128,USR06116,2024-07-31 19:03:11,4998,Mobile,44.200.49.57,API
SESSION06129,USR00180,2024-08-06 04:56:06,2406,Mobile,70.196.154.153,API
SESSION06130,USR04805,2024-05-23 21:31:49,3107,Desktop,170.99.100.82,API
SESSION06131,USR09806,2024-06-20 21:26:23,5414,Mobile,208.116.168.142,Website
SESSION06132,USR00050,2024-10-24 02:17:41,3425,Tablet,24.176.151.200,App
SESSION06133,USR09484,2024-08-18 00:51:09,4320,Desktop,174.47.3.109,App
SESSION06134,USR08538,2024-02-11 13:22:55,2301,Tablet,200.231.248.251,API
SESSION06135,USR00573,2024-02-22 15:37:00,7061,Tablet,99.50.50.209,Website
SESSION06136,USR00748,2024-06-14 00:31:57,3480,Mobile,86.242.75.225,App
SESSION06137,USR06592,2024-06-13 00:34:48,2524,Tablet,152.20.206.194,API
SESSION06138,USR06604,2024-07-30 14:29:04,165,Desktop,37.66.41.104,App
SESSION06139,USR01399,2024-06-19 23:23:57,812,Desktop,193.189.31.99,Website
SESSION06140,USR01245,2024-04-28 01:14:43,6895,Desktop,4.0.94.149,API
SESSION06141,USR07632,2024-12-16 05:27:14,830,Mobile,103.22.61.192,Website
SESSION06142,USR08907,2024-07-08 01:29:34,2503,Tablet,156.213.140.192,App
SESSION06143,USR00018,2024-12-10 02:21:23,4084,Mobile,148.89.194.85,API
SESSION06144,USR02104,2024-01-13 21:19:28,3094,Desktop,92.99.253.241,API
SESSION06145,USR02898,2024-05-30 17:15:40,5649,Desktop,138.239.1.243,Website
SESSION06146,USR07540,2024-09-18 15:26:32,6865,Mobile,59.15.145.110,API
SESSION06147,USR04038,2024-01-18 16:09:52,5416,Mobile,143.239.254.42,App
SESSION06148,USR02191,2024-09-26 07:31:48,3418,Tablet,31.73.81.245,App
SESSION06149,USR00210,2024-12-15 11:30:12,728,Desktop,71.217.232.196,App
SESSION06150,USR05823,2024-07-21 10:54:30,6807,Mobile,52.235.86.37,Website
SESSION06151,USR04351,2024-07-01 10:34:04,6528,Desktop,10.153.105.177,Website
SESSION06152,USR02504,2024-09-09 23:26:16,4098,Tablet,180.252.209.44,App
SESSION06153,USR09228,2024-07-07 12:53:31,4008,Mobile,1.154.110.64,API
SESSION06154,USR01963,2024-07-26 17:16:35,3585,Mobile,154.234.13.103,API
SESSION06155,USR00457,2024-05-17 03:18:44,1232,Mobile,146.127.226.153,API
SESSION06156,USR02479,2024-01-22 00:40:26,2764,Tablet,74.28.48.141,App
SESSION06157,USR04895,2024-04-03 13:07:06,6760,Desktop,101.160.240.136,Website
SESSION06158,USR01420,2024-08-11 22:47:27,584,Mobile,115.101.23.69,Website
SESSION06159,USR01717,2024-02-07 12:31:12,4648,Mobile,3.143.142.181,API
SESSION06160,USR04018,2024-11-22 12:57:19,4922,Desktop,193.219.83.28,Website
SESSION06161,USR02979,2024-11-23 02:03:45,153,Mobile,216.100.34.228,App
SESSION06162,USR03761,2024-07-25 14:53:48,6323,Tablet,162.241.250.174,Website
SESSION06163,USR05074,2024-11-06 06:31:23,1637,Mobile,49.66.229.52,App
SESSION06164,USR09379,2024-10-02 22:52:38,5180,Mobile,87.13.234.4,API
SESSION06165,USR04489,2024-03-18 01:55:18,3463,Desktop,77.94.101.50,API
SESSION06166,USR08733,2024-09-25 16:51:01,1291,Tablet,218.118.219.170,API
SESSION06167,USR02121,2024-08-05 02:19:15,6910,Desktop,25.128.197.193,App
SESSION06168,USR01382,2024-09-15 03:41:56,6139,Mobile,196.131.67.49,App
SESSION06169,USR06431,2024-03-02 00:44:49,5849,Mobile,104.6.235.15,API
SESSION06170,USR07937,2023-12-30 18:17:09,4593,Mobile,21.226.226.218,API
SESSION06171,USR00930,2023-12-20 18:08:44,2679,Tablet,102.135.184.82,Website
SESSION06172,USR01705,2024-03-07 19:33:58,2134,Tablet,209.87.7.177,Website
SESSION06173,USR04664,2024-09-15 11:09:57,6915,Tablet,215.108.118.79,App
SESSION06174,USR07358,2024-01-21 03:20:00,4032,Mobile,221.200.193.25,Website
SESSION06175,USR04879,2024-10-21 22:08:39,5705,Mobile,158.97.169.207,App
SESSION06176,USR02351,2024-01-17 19:48:05,3987,Tablet,60.112.171.16,App
SESSION06177,USR09452,2024-06-18 04:25:16,3476,Tablet,159.254.209.8,API
SESSION06178,USR06061,2024-12-07 02:19:09,3994,Tablet,13.243.98.231,App
SESSION06179,USR09783,2024-07-04 05:45:45,5403,Mobile,21.254.192.50,App
SESSION06180,USR07656,2024-06-26 16:38:00,1,Desktop,74.219.139.163,API
SESSION06181,USR01505,2024-01-29 13:44:06,5034,Desktop,7.242.198.82,App
SESSION06182,USR08396,2024-12-17 00:39:15,5417,Mobile,49.188.246.229,App
SESSION06183,USR04457,2024-07-25 17:06:47,4600,Mobile,155.157.141.149,App
SESSION06184,USR00222,2024-06-26 17:51:14,3963,Mobile,97.144.117.167,App
SESSION06185,USR02342,2024-09-24 20:23:30,3728,Mobile,164.48.77.197,Website
SESSION06186,USR05720,2024-08-17 13:14:36,581,Mobile,65.2.138.205,App
SESSION06187,USR01151,2024-11-15 18:19:37,538,Mobile,4.46.125.102,App
SESSION06188,USR02703,2024-11-25 13:30:35,4973,Desktop,55.190.89.245,App
SESSION06189,USR03873,2024-07-08 10:37:23,3091,Desktop,188.197.29.166,App
SESSION06190,USR04914,2024-08-17 15:10:39,6031,Desktop,177.237.27.60,API
SESSION06191,USR08745,2024-08-19 09:03:37,4784,Mobile,82.15.64.231,Website
SESSION06192,USR03547,2024-11-01 23:41:31,2762,Tablet,214.228.191.106,Website
SESSION06193,USR01950,2024-11-18 06:55:27,1040,Mobile,165.76.90.44,App
SESSION06194,USR00155,2024-04-11 01:01:27,4260,Mobile,55.249.101.39,App
SESSION06195,USR05483,2024-10-26 22:36:23,4359,Tablet,70.247.225.27,API
SESSION06196,USR05094,2024-05-22 10:08:39,2911,Desktop,205.26.84.218,Website
SESSION06197,USR04228,2024-07-26 20:09:27,792,Tablet,74.57.238.140,Website
SESSION06198,USR04363,2024-11-07 16:33:31,4693,Mobile,89.203.39.202,App
SESSION06199,USR03075,2024-10-23 17:21:52,6411,Mobile,170.188.16.212,App
SESSION06200,USR01763,2024-09-03 02:49:25,759,Desktop,114.214.193.224,API
SESSION06201,USR06198,2024-06-15 08:26:49,5377,Desktop,81.104.84.1,App
SESSION06202,USR04378,2024-07-17 06:12:34,523,Desktop,126.213.244.163,App
SESSION06203,USR05163,2024-02-03 01:32:18,4162,Mobile,12.45.195.117,App
SESSION06204,USR05111,2024-03-10 23:27:02,1482,Tablet,48.207.214.45,App
SESSION06205,USR07522,2024-07-21 05:57:37,2980,Mobile,12.181.164.17,Website
SESSION06206,USR06705,2024-04-01 13:05:34,7184,Tablet,139.5.43.139,API
SESSION06207,USR07072,2024-09-05 00:13:07,1293,Tablet,124.20.33.7,App
SESSION06208,USR08560,2024-10-22 03:05:08,4802,Desktop,94.108.56.74,API
SESSION06209,USR01568,2024-03-02 04:15:44,5919,Mobile,196.22.81.64,App
SESSION06210,USR05100,2024-05-11 18:21:24,4460,Desktop,116.229.88.115,App
SESSION06211,USR03526,2024-03-15 23:02:01,3793,Desktop,223.136.25.214,Website
SESSION06212,USR08876,2024-07-27 00:40:46,6059,Mobile,176.124.182.200,Website
SESSION06213,USR02370,2024-04-10 00:02:43,2247,Tablet,91.32.113.90,App
SESSION06214,USR08602,2024-11-24 18:43:46,6195,Tablet,154.180.3.123,Website
SESSION06215,USR06011,2024-04-26 19:53:16,3559,Mobile,35.32.96.10,App
SESSION06216,USR01662,2024-04-15 02:33:26,5251,Mobile,93.15.94.31,API
SESSION06217,USR04650,2024-06-29 20:07:33,5826,Desktop,6.14.107.121,Website
SESSION06218,USR06885,2024-03-16 03:09:36,1438,Desktop,152.166.170.204,Website
SESSION06219,USR06695,2024-02-21 14:53:30,1220,Mobile,132.121.111.21,API
SESSION06220,USR02016,2024-07-02 13:54:58,7199,Desktop,186.191.221.5,Website
SESSION06221,USR05953,2024-01-10 10:18:21,6813,Desktop,6.181.2.25,App
SESSION06222,USR05096,2024-12-16 11:47:57,3515,Tablet,128.40.78.88,API
SESSION06223,USR00992,2024-12-06 00:48:42,3902,Mobile,220.36.252.146,API
SESSION06224,USR03640,2024-08-23 00:28:01,5792,Desktop,159.241.77.63,API
SESSION06225,USR03798,2024-10-16 23:21:37,2234,Mobile,52.205.164.151,API
SESSION06226,USR08301,2024-02-29 04:00:04,6002,Tablet,198.163.59.41,App
SESSION06227,USR08814,2024-03-14 12:27:02,6520,Desktop,57.202.230.101,App
SESSION06228,USR09963,2024-10-04 02:01:35,2013,Desktop,167.107.115.76,API
SESSION06229,USR04391,2024-04-18 01:40:11,5386,Tablet,79.112.19.92,App
SESSION06230,USR02432,2024-11-27 20:19:49,3494,Desktop,14.120.120.195,Website
SESSION06231,USR00463,2024-12-05 19:36:36,6031,Tablet,66.27.195.125,API
SESSION06232,USR04593,2024-04-16 09:58:18,4504,Mobile,67.163.144.116,App
SESSION06233,USR00688,2024-06-26 01:19:48,5618,Mobile,190.11.253.70,Website
SESSION06234,USR01209,2024-06-26 21:44:46,4374,Desktop,79.248.253.242,App
SESSION06235,USR09000,2024-04-24 14:58:00,1635,Tablet,170.162.232.227,Website
SESSION06236,USR05133,2024-07-31 02:32:17,6943,Mobile,25.3.204.156,Website
SESSION06237,USR05734,2024-03-02 07:32:44,6767,Mobile,6.103.254.244,Website
