OrderID,OrderDate,StaffID,TableNumber,BranchID,CustomerID
ORD06454,2024-12-07,ST00194,28,BR00494,CUST09955
ORD06455,2024-05-28,ST00544,44,BR00220,CUST07872
ORD06456,2024-10-09,ST00190,28,BR00287,CUST07525
ORD06457,2024-12-01,ST00651,8,BR00678,CUST02790
ORD06458,2024-02-05,ST00616,39,BR00844,CUST03798
ORD06459,2024-03-23,ST00344,17,BR00506,CUST05221
ORD06460,2023-12-21,ST00088,25,BR00327,CUST04535
ORD06461,2024-03-07,ST00582,2,BR00607,CUST08454
ORD06462,2024-10-16,ST00688,4,BR00862,CUST02701
ORD06463,2024-04-29,ST00803,39,BR00955,CUST04900
ORD06464,2024-05-07,ST00147,33,BR00656,CUST07714
ORD06465,2024-09-09,ST00635,26,BR00590,CUST02186
ORD06466,2024-10-29,ST00761,38,BR00497,CUST00954
ORD06467,2024-01-14,ST00005,42,BR00338,CUST07093
ORD06468,2024-05-06,ST00471,39,BR00370,CUST04676
ORD06469,2024-09-11,ST00288,30,BR00727,CUST01831
ORD06470,2024-08-13,ST00818,40,BR00467,CUST05069
ORD06471,2024-08-18,ST00279,31,BR00512,CUST04268
ORD06472,2024-05-30,ST00297,47,BR00539,CUST01402
ORD06473,2024-08-25,ST00207,3,BR00462,CUST01000
ORD06474,2024-12-08,ST00644,28,BR00481,CUST00231
ORD06475,2024-09-26,ST00408,24,BR00015,CUST06024
ORD06476,2024-02-02,ST00986,32,BR00170,CUST04748
ORD06477,2024-07-31,ST00550,29,BR00523,CUST07564
ORD06478,2024-11-01,ST00822,13,BR00007,CUST02971
ORD06479,2024-01-21,ST00121,48,BR00671,CUST07800
ORD06480,2024-08-27,ST00419,28,BR00744,CUST06979
ORD06481,2023-12-29,ST00045,36,BR00706,CUST03529
ORD06482,2024-06-13,ST00172,14,BR00123,CUST09848
ORD06483,2024-02-19,ST00531,30,BR00758,CUST01027
ORD06484,2024-05-20,ST00583,8,BR00162,CUST07856
ORD06485,2024-05-27,ST00393,48,BR00358,CUST09884
ORD06486,2024-08-26,ST00103,49,BR00033,CUST07829
ORD06487,2024-06-18,ST00749,8,BR00944,CUST00598
ORD06488,2024-06-11,ST00954,37,BR00030,CUST08857
ORD06489,2024-12-16,ST00902,26,BR00475,CUST06857
ORD06490,2024-01-30,ST00395,45,BR00180,CUST03586
ORD06491,2024-03-16,ST00989,11,BR00235,CUST04753
ORD06492,2024-10-31,ST00656,35,BR00977,CUST01852
ORD06493,2024-09-21,ST00338,31,BR00441,CUST06880
ORD06494,2024-03-29,ST00663,43,BR00092,CUST00065
ORD06495,2024-11-28,ST00565,11,BR00302,CUST00870
ORD06496,2024-08-02,ST00574,16,BR00445,CUST00509
ORD06497,2024-02-10,ST00479,2,BR00436,CUST01967
ORD06498,2024-11-14,ST00363,18,BR00660,CUST04574
ORD06499,2024-01-04,ST00472,3,BR00448,CUST00012
ORD06500,2024-08-29,ST00013,27,BR00116,CUST07271
ORD06501,2024-06-11,ST00802,23,BR00706,CUST01403
ORD06502,2024-03-02,ST00110,46,BR00579,CUST03081
ORD06503,2024-04-02,ST00880,45,BR00741,CUST00946
ORD06504,2024-01-21,ST00516,25,BR00750,CUST07035
ORD06505,2024-08-09,ST00923,19,BR00806,CUST05153
ORD06506,2023-12-22,ST00343,43,BR00185,CUST05478
ORD06507,2024-03-24,ST00080,49,BR00816,CUST03316
ORD06508,2024-05-26,ST00238,21,BR00454,CUST09711
ORD06509,2024-07-22,ST00590,33,BR00328,CUST05301
ORD06510,2024-03-12,ST00448,31,BR00070,CUST01302
ORD06511,2024-11-04,ST00936,1,BR00326,CUST05807
ORD06512,2024-09-29,ST00248,32,BR00996,CUST02862
ORD06513,2024-07-07,ST00449,48,BR00969,CUST00189
ORD06514,2024-03-22,ST00345,5,BR00134,CUST07347
ORD06515,2024-08-21,ST00513,6,BR00207,CUST04546
ORD06516,2024-06-14,ST00300,42,BR00168,CUST09228
ORD06517,2024-02-24,ST00935,7,BR00215,CUST05695
ORD06518,2024-03-05,ST00726,28,BR00948,CUST02928
ORD06519,2024-02-21,ST00937,30,BR00638,CUST04950
ORD06520,2024-03-11,ST00376,37,BR00442,CUST04969
ORD06521,2024-03-01,ST00139,44,BR00445,CUST05378
ORD06522,2024-04-20,ST00024,12,BR00231,CUST04682
ORD06523,2024-05-17,ST00156,4,BR00258,CUST03421
ORD06524,2024-09-11,ST00369,9,BR00783,CUST07370
ORD06525,2024-10-18,ST00850,9,BR00393,CUST08559
ORD06526,2024-04-04,ST00207,49,BR00590,CUST07701
ORD06527,2024-03-25,ST00854,28,BR00379,CUST01703
ORD06528,2024-02-28,ST00535,42,BR01000,CUST08480
ORD06529,2024-01-08,ST00470,46,BR00826,CUST08419
ORD06530,2024-03-05,ST00103,49,BR00551,CUST07361
ORD06531,2024-05-03,ST00406,17,BR00892,CUST03453
ORD06532,2024-07-31,ST00739,8,BR00546,CUST03220
ORD06533,2024-05-27,ST00076,20,BR00622,CUST03393
ORD06534,2024-02-14,ST00725,2,BR00858,CUST05941
ORD06535,2024-05-05,ST00750,28,BR00948,CUST04346
ORD06536,2024-03-07,ST00504,42,BR00693,CUST08191
ORD06537,2024-04-27,ST00281,27,BR00502,CUST04624
ORD06538,2024-04-06,ST00738,37,BR00276,CUST09480
ORD06539,2024-11-06,ST00986,38,BR00313,CUST07873
ORD06540,2024-03-22,ST00704,45,BR00187,CUST09617
ORD06541,2024-10-30,ST00300,7,BR00985,CUST07717
ORD06542,2024-09-17,ST00343,48,BR00838,CUST08608
ORD06543,2024-08-01,ST00378,20,BR00226,CUST04079
ORD06544,2024-07-31,ST00608,38,BR00333,CUST04153
ORD06545,2024-02-06,ST00247,28,BR00168,CUST05579
ORD06546,2024-04-22,ST00734,38,BR00430,CUST01141
ORD06547,2024-12-14,ST00907,9,BR00796,CUST08082
ORD06548,2024-06-15,ST00050,20,BR00250,CUST06249
ORD06549,2024-08-11,ST00653,46,BR00616,CUST09050
ORD06550,2024-01-14,ST00575,33,BR00668,CUST06541
ORD06551,2024-03-22,ST00368,19,BR00434,CUST00891
ORD06552,2024-05-01,ST00385,11,BR00704,CUST02197
ORD06553,2024-06-12,ST00500,19,BR00275,CUST02672
ORD06554,2024-08-19,ST00452,41,BR00035,CUST00293
ORD06555,2024-09-06,ST00479,49,BR00074,CUST02081
ORD06556,2024-08-25,ST00341,18,BR00682,CUST04402
ORD06557,2024-02-14,ST00168,24,BR00395,CUST07423
ORD06558,2024-10-01,ST00725,13,BR00942,CUST07738
ORD06559,2024-07-31,ST00862,41,BR00716,CUST04363
ORD06560,2024-06-25,ST00918,34,BR00465,CUST07969
ORD06561,2024-07-01,ST00128,25,BR00169,CUST03566
ORD06562,2024-02-26,ST00022,3,BR00923,CUST03790
ORD06563,2024-02-19,ST00296,10,BR00604,CUST02139
ORD06564,2024-01-31,ST00185,30,BR00757,CUST01169
ORD06565,2024-07-03,ST00175,38,BR00348,CUST09347
ORD06566,2024-05-15,ST00292,47,BR00686,CUST02413
ORD06567,2024-11-24,ST00155,20,BR00003,CUST07122
ORD06568,2024-07-22,ST00694,39,BR00245,CUST06708
ORD06569,2024-04-10,ST00196,4,BR00133,CUST06982
ORD06570,2024-01-06,ST00532,13,BR00772,CUST03131
ORD06571,2024-11-01,ST00791,32,BR00479,CUST00860
ORD06572,2024-07-09,ST00225,14,BR00024,CUST04030
ORD06573,2024-07-01,ST00434,17,BR00763,CUST02064
ORD06574,2024-11-10,ST00528,7,BR00396,CUST00870
ORD06575,2024-10-11,ST00787,23,BR00876,CUST07583
ORD06576,2024-05-18,ST00706,32,BR00466,CUST08537
ORD06577,2024-07-25,ST00264,38,BR00750,CUST05377
ORD06578,2024-02-20,ST00442,2,BR00086,CUST03725
ORD06579,2024-01-23,ST00882,3,BR00736,CUST01539
ORD06580,2024-06-15,ST00925,5,BR00694,CUST05974
ORD06581,2024-06-18,ST00302,40,BR00789,CUST06000
ORD06582,2024-03-29,ST00268,31,BR00632,CUST09989
ORD06583,2024-03-22,ST00842,2,BR00609,CUST02590
ORD06584,2024-10-21,ST00124,16,BR00603,CUST07118
ORD06585,2024-04-22,ST00304,14,BR00932,CUST04999
ORD06586,2024-10-14,ST00026,22,BR00220,CUST09054
ORD06587,2024-08-13,ST00305,3,BR00867,CUST02283
ORD06588,2024-01-02,ST00068,38,BR00425,CUST04249
ORD06589,2024-02-26,ST00031,47,BR00691,CUST08131
ORD06590,2024-07-31,ST00658,48,BR00378,CUST00709
ORD06591,2024-02-02,ST00353,18,BR00271,CUST04820
ORD06592,2024-01-26,ST00277,25,BR00085,CUST05402
ORD06593,2024-06-25,ST00467,25,BR00109,CUST00650
ORD06594,2024-10-18,ST00175,44,BR00283,CUST05094
ORD06595,2024-12-08,ST00916,14,BR00395,CUST04381
ORD06596,2024-01-07,ST00793,1,BR00663,CUST02562
ORD06597,2024-09-28,ST00849,18,BR00470,CUST05791
ORD06598,2024-10-04,ST00536,1,BR00209,CUST06996
ORD06599,2023-12-24,ST00969,34,BR00797,CUST09865
ORD06600,2024-06-30,ST00006,13,BR00464,CUST05438
ORD06601,2024-04-28,ST00839,3,BR00697,CUST02772
ORD06602,2024-09-08,ST00851,39,BR00843,CUST09365
ORD06603,2024-09-12,ST00755,2,BR00315,CUST09665
ORD06604,2024-09-03,ST00585,15,BR00206,CUST04848
ORD06605,2024-01-03,ST00473,46,BR00107,CUST07195
ORD06606,2024-08-29,ST00649,40,BR00664,CUST01071
ORD06607,2024-08-28,ST00498,42,BR00220,CUST07030
ORD06608,2024-04-02,ST00405,22,BR00684,CUST09396
ORD06609,2024-01-08,ST00526,5,BR00375,CUST06962
ORD06610,2024-02-27,ST00797,34,BR00873,CUST05853
ORD06611,2024-06-22,ST00726,50,BR00680,CUST04207
ORD06612,2024-08-20,ST00165,30,BR00129,CUST08796
ORD06613,2024-10-27,ST00272,17,BR00162,CUST07634
ORD06614,2024-08-04,ST00819,19,BR00461,CUST06503
ORD06615,2024-04-11,ST00457,20,BR00499,CUST07232
ORD06616,2024-02-18,ST00667,48,BR00626,CUST01813
ORD06617,2024-02-19,ST00493,13,BR00061,CUST00470
ORD06618,2023-12-19,ST00748,9,BR00714,CUST07718
ORD06619,2024-06-09,ST00402,15,BR00373,CUST06270
ORD06620,2024-02-27,ST00079,7,BR00085,CUST02484
ORD06621,2024-07-20,ST00732,9,BR00677,CUST08952
ORD06622,2024-06-16,ST00372,32,BR00926,CUST09459
ORD06623,2024-04-16,ST00958,45,BR00288,CUST05212
ORD06624,2024-09-25,ST00848,4,BR00924,CUST05216
ORD06625,2023-12-25,ST00323,10,BR00359,CUST05858
ORD06626,2024-10-21,ST00339,42,BR00397,CUST01863
ORD06627,2024-11-09,ST00817,50,BR00728,CUST04856
ORD06628,2024-09-25,ST00045,18,BR00480,CUST09751
ORD06629,2024-09-14,ST00129,23,BR00416,CUST06697
ORD06630,2024-01-01,ST00714,19,BR00009,CUST05466
ORD06631,2024-03-15,ST00972,9,BR00108,CUST08657
ORD06632,2024-09-03,ST00953,26,BR00288,CUST00816
ORD06633,2024-03-06,ST00407,32,BR00693,CUST06715
ORD06634,2024-06-08,ST00259,16,BR00056,CUST00530
ORD06635,2024-09-21,ST00865,17,BR00091,CUST04493
ORD06636,2024-04-25,ST00502,25,BR00692,CUST05064
ORD06637,2024-09-04,ST00595,32,BR00735,CUST06559
ORD06638,2024-11-08,ST00821,21,BR00701,CUST09654
ORD06639,2024-07-12,ST00463,46,BR00530,CUST03556
ORD06640,2024-04-21,ST00311,10,BR00694,CUST02556
ORD06641,2024-11-13,ST00174,2,BR00747,CUST00746
ORD06642,2024-02-07,ST00275,26,BR00047,CUST06760
ORD06643,2024-06-09,ST00698,1,BR00590,CUST03562
ORD06644,2024-01-07,ST00126,22,BR00077,CUST09285
ORD06645,2024-12-13,ST00278,4,BR00590,CUST07765
ORD06646,2024-09-14,ST00521,7,BR00574,CUST08662
ORD06647,2024-10-10,ST00365,31,BR00840,CUST05245
ORD06648,2024-12-17,ST00627,18,BR00151,CUST00355
ORD06649,2024-02-16,ST00981,40,BR00702,CUST02124
ORD06650,2024-08-13,ST00113,2,BR00638,CUST01098
ORD06651,2024-04-17,ST00393,26,BR00100,CUST07478
ORD06652,2024-07-11,ST00009,20,BR00171,CUST04581
ORD06653,2024-03-05,ST00456,25,BR00754,CUST04730
ORD06654,2024-07-11,ST00014,30,BR00774,CUST00771
ORD06655,2023-12-24,ST00888,44,BR00853,CUST02013
ORD06656,2024-04-29,ST00021,15,BR00175,CUST09039
ORD06657,2024-09-07,ST00272,30,BR00486,CUST09695
ORD06658,2024-06-19,ST00136,18,BR00496,CUST06824
ORD06659,2024-11-01,ST00112,42,BR00305,CUST03205
ORD06660,2024-08-02,ST00903,29,BR00241,CUST00163
ORD06661,2024-10-04,ST00384,31,BR00419,CUST08624
ORD06662,2024-02-05,ST00729,11,BR00680,CUST01539
ORD06663,2024-10-08,ST00001,39,BR00550,CUST02713
ORD06664,2024-12-15,ST00760,22,BR00397,CUST00712
ORD06665,2024-06-01,ST00502,20,BR00956,CUST02330
ORD06666,2024-11-09,ST00253,38,BR00073,CUST08973
ORD06667,2024-04-01,ST00157,45,BR00938,CUST01331
ORD06668,2024-10-05,ST00292,2,BR00153,CUST01253
ORD06669,2024-08-14,ST00804,28,BR00733,CUST04508
ORD06670,2024-08-03,ST00353,38,BR00144,CUST01922
ORD06671,2024-08-02,ST00718,21,BR00717,CUST04152
ORD06672,2024-06-15,ST00480,32,BR00662,CUST03830
ORD06673,2024-03-17,ST00645,8,BR00970,CUST00843
ORD06674,2024-02-18,ST00780,27,BR00866,CUST06191
ORD06675,2024-02-24,ST00045,29,BR00503,CUST03839
ORD06676,2024-08-09,ST00193,7,BR00499,CUST06452
ORD06677,2024-05-03,ST00192,36,BR00501,CUST05733
ORD06678,2024-08-27,ST00941,22,BR00845,CUST00099
ORD06679,2024-08-27,ST00264,30,BR00517,CUST02417
ORD06680,2024-01-20,ST00711,5,BR00889,CUST02392
ORD06681,2024-02-09,ST00684,10,BR00866,CUST01881
ORD06682,2024-03-19,ST00122,4,BR00396,CUST00646
ORD06683,2024-01-02,ST00693,46,BR00030,CUST08445
ORD06684,2024-04-25,ST00708,30,BR00742,CUST00714
ORD06685,2024-03-25,ST00126,6,BR00116,CUST08828
ORD06686,2024-01-21,ST00117,9,BR00529,CUST04334
ORD06687,2024-12-14,ST00928,40,BR00436,CUST07559
ORD06688,2024-05-12,ST00073,3,BR00129,CUST04769
ORD06689,2024-07-03,ST00649,13,BR00161,CUST03909
ORD06690,2024-09-18,ST00145,20,BR00462,CUST06809
ORD06691,2024-11-12,ST00787,8,BR00847,CUST06854
ORD06692,2024-09-05,ST00952,28,BR00239,CUST07813
ORD06693,2024-06-20,ST00688,20,BR00811,CUST04140
ORD06694,2024-10-15,ST00406,15,BR00607,CUST07486
ORD06695,2024-06-22,ST00364,7,BR00295,CUST00793
ORD06696,2024-03-09,ST00762,23,BR00116,CUST07712
ORD06697,2024-04-26,ST00755,26,BR00741,CUST01177
ORD06698,2024-03-08,ST00386,20,BR00329,CUST00550
ORD06699,2024-09-15,ST00833,34,BR00470,CUST05178
ORD06700,2024-05-04,ST00427,9,BR00851,CUST02500
ORD06701,2024-05-09,ST00489,26,BR00013,CUST09811
ORD06702,2024-09-12,ST00212,23,BR00789,CUST06065
ORD06703,2024-01-14,ST00456,7,BR00050,CUST04651
ORD06704,2024-06-19,ST00019,10,BR00588,CUST06982
ORD06705,2024-03-30,ST00340,29,BR00234,CUST09312
ORD06706,2024-05-26,ST00471,21,BR00799,CUST04008
ORD06707,2024-08-14,ST00738,19,BR00866,CUST06070
ORD06708,2024-09-30,ST00750,24,BR00714,CUST00413
ORD06709,2023-12-20,ST00244,46,BR00515,CUST01319
ORD06710,2024-12-12,ST00638,43,BR00828,CUST09917
ORD06711,2024-07-01,ST00496,6,BR00888,CUST05545
ORD06712,2024-05-19,ST00099,11,BR00866,CUST00107
ORD06713,2024-03-18,ST00259,33,BR00586,CUST06494
ORD06714,2024-09-20,ST00039,23,BR00732,CUST05623
ORD06715,2024-02-07,ST00367,46,BR00721,CUST01211
ORD06716,2024-03-31,ST00737,14,BR00537,CUST03816
ORD06717,2024-02-22,ST00945,3,BR00472,CUST08643
ORD06718,2024-04-26,ST00094,49,BR00382,CUST06732
ORD06719,2024-12-14,ST00408,13,BR00373,CUST01766
ORD06720,2024-10-06,ST00386,10,BR00376,CUST09138
ORD06721,2024-04-21,ST00379,11,BR00211,CUST06347
ORD06722,2024-10-26,ST00330,7,BR00477,CUST00180
ORD06723,2024-06-15,ST00605,11,BR00571,CUST02844
ORD06724,2024-02-29,ST00897,46,BR00798,CUST01373
ORD06725,2024-02-14,ST00585,15,BR00712,CUST07086
ORD06726,2024-06-11,ST00922,27,BR00598,CUST05221
ORD06727,2024-06-09,ST00357,17,BR00907,CUST06063
ORD06728,2024-07-27,ST00396,4,BR00199,CUST01696
ORD06729,2024-02-16,ST00711,1,BR00494,CUST08985
ORD06730,2024-12-12,ST00577,5,BR00274,CUST01168
ORD06731,2024-09-13,ST00120,50,BR00435,CUST02465
ORD06732,2024-06-22,ST00960,5,BR00022,CUST04893
ORD06733,2024-07-15,ST00618,24,BR00426,CUST08922
ORD06734,2024-03-10,ST00804,19,BR00913,CUST04672
ORD06735,2024-08-03,ST00638,24,BR00190,CUST09846
ORD06736,2024-06-22,ST00462,32,BR00590,CUST06059
ORD06737,2024-02-03,ST00170,35,BR00704,CUST00132
ORD06738,2024-05-03,ST00360,17,BR00318,CUST03215
ORD06739,2024-06-18,ST00176,27,BR00760,CUST06154
ORD06740,2024-01-18,ST00880,32,BR00682,CUST02254
ORD06741,2024-12-15,ST00807,42,BR00271,CUST04175
ORD06742,2024-04-07,ST00242,26,BR00881,CUST03754
ORD06743,2024-06-06,ST00031,23,BR00461,CUST07862
ORD06744,2024-04-16,ST00978,37,BR00567,CUST02613
ORD06745,2024-09-03,ST00467,24,BR00195,CUST09941
ORD06746,2024-05-24,ST00963,26,BR00554,CUST03744
ORD06747,2024-09-28,ST00603,33,BR00188,CUST04365
ORD06748,2024-09-27,ST00044,48,BR00575,CUST03636
ORD06749,2024-03-30,ST00005,33,BR00758,CUST01117
ORD06750,2024-11-02,ST00465,26,BR00962,CUST06439
ORD06751,2024-11-05,ST00334,47,BR00598,CUST06861
ORD06752,2024-04-05,ST00264,17,BR00255,CUST07489
ORD06753,2024-10-07,ST00343,39,BR00925,CUST09808
ORD06754,2024-04-02,ST00078,27,BR00949,CUST04929
ORD06755,2024-04-27,ST00598,44,BR00349,CUST01114
ORD06756,2024-02-11,ST00457,26,BR00578,CUST04982
ORD06757,2024-10-27,ST00434,6,BR00901,CUST03155
ORD06758,2024-08-31,ST00375,42,BR00322,CUST01141
ORD06759,2024-09-27,ST00878,9,BR00014,CUST06321
ORD06760,2024-09-14,ST00519,9,BR00328,CUST04818
ORD06761,2024-04-26,ST00187,6,BR00855,CUST02601
ORD06762,2024-03-25,ST00197,16,BR00133,CUST09598
ORD06763,2024-07-03,ST00326,44,BR00853,CUST06881
ORD06764,2024-10-12,ST00923,47,BR00036,CUST08964
ORD06765,2024-09-10,ST00863,9,BR00769,CUST01585
ORD06766,2024-09-24,ST00062,14,BR00891,CUST00947
ORD06767,2024-07-28,ST00825,25,BR00796,CUST01179
ORD06768,2024-10-21,ST00446,27,BR00130,CUST00508
ORD06769,2024-05-09,ST00982,43,BR00093,CUST09492
ORD06770,2024-07-01,ST00410,36,BR00479,CUST09225
ORD06771,2024-01-16,ST00563,46,BR00020,CUST01114
ORD06772,2023-12-20,ST00183,8,BR00977,CUST09062
ORD06773,2024-03-20,ST00379,31,BR00569,CUST07469
ORD06774,2024-08-07,ST00336,8,BR00836,CUST05966
ORD06775,2024-10-24,ST00829,48,BR00063,CUST07347
ORD06776,2024-10-04,ST00624,49,BR00564,CUST00364
ORD06777,2023-12-23,ST00614,43,BR00150,CUST06854
ORD06778,2024-09-13,ST00019,3,BR00606,CUST09303
ORD06779,2024-08-04,ST00954,35,BR00509,CUST07344
ORD06780,2023-12-29,ST00231,26,BR00442,CUST03008
ORD06781,2024-02-15,ST00270,37,BR00797,CUST07174
ORD06782,2024-12-14,ST00138,41,BR00919,CUST09250
ORD06783,2024-03-10,ST00507,1,BR00836,CUST04479
ORD06784,2024-09-15,ST00931,2,BR00971,CUST09754
ORD06785,2024-07-28,ST00681,35,BR00699,CUST09426
ORD06786,2024-04-21,ST00593,17,BR00441,CUST02177
ORD06787,2024-08-24,ST00716,44,BR00947,CUST09767
ORD06788,2024-12-15,ST00138,47,BR00767,CUST09831
ORD06789,2024-08-04,ST00862,19,BR00895,CUST01239
ORD06790,2024-11-03,ST00036,5,BR00208,CUST03844
ORD06791,2024-10-05,ST00986,13,BR00613,CUST04257
ORD06792,2024-05-11,ST00228,28,BR00371,CUST03248
ORD06793,2024-02-28,ST00716,8,BR00456,CUST09060
ORD06794,2024-05-08,ST00824,31,BR00971,CUST01285
ORD06795,2024-07-17,ST00944,43,BR00386,CUST05430
ORD06796,2024-09-03,ST00593,6,BR00402,CUST07893
ORD06797,2024-06-20,ST00425,9,BR00772,CUST08697
ORD06798,2024-10-09,ST00736,38,BR00664,CUST08461
ORD06799,2024-06-12,ST00471,48,BR00533,CUST05014
ORD06800,2024-12-05,ST00615,13,BR00972,CUST06359
ORD06801,2024-12-05,ST00405,35,BR00424,CUST03203
ORD06802,2024-09-15,ST00218,39,BR00556,CUST07743
ORD06803,2024-03-21,ST00536,48,BR00721,CUST01180
ORD06804,2024-09-15,ST00780,19,BR00855,CUST04965
ORD06805,2024-03-26,ST00263,15,BR00501,CUST03273
ORD06806,2024-06-12,ST00602,34,BR00216,CUST06015
ORD06807,2024-05-11,ST00540,17,BR00434,CUST09695
ORD06808,2024-11-01,ST00146,30,BR00399,CUST09179
ORD06809,2024-07-16,ST00808,28,BR00835,CUST09891
ORD06810,2024-08-26,ST00324,17,BR00191,CUST03250
ORD06811,2024-04-26,ST00550,48,BR00541,CUST02174
ORD06812,2023-12-18,ST00893,2,BR00438,CUST05557
ORD06813,2024-06-26,ST00198,9,BR00946,CUST05645
ORD06814,2024-02-18,ST00229,25,BR00389,CUST01257
ORD06815,2024-08-13,ST00615,42,BR00680,CUST05124
ORD06816,2024-07-25,ST00822,30,BR00647,CUST06035
ORD06817,2024-01-19,ST00068,38,BR00249,CUST02092
ORD06818,2023-12-18,ST00566,48,BR00450,CUST00229
ORD06819,2024-01-08,ST00907,29,BR00494,CUST09996
ORD06820,2024-08-09,ST00622,47,BR00639,CUST07479
ORD06821,2024-12-13,ST00606,20,BR00539,CUST06545
ORD06822,2024-01-07,ST00758,36,BR00570,CUST02704
ORD06823,2024-01-28,ST00280,45,BR00088,CUST03261
ORD06824,2024-07-21,ST00490,6,BR00140,CUST04742
ORD06825,2024-05-10,ST00781,3,BR00587,CUST04055
ORD06826,2024-06-18,ST00560,44,BR00443,CUST04085
ORD06827,2024-11-29,ST00458,31,BR00329,CUST01202
ORD06828,2024-04-05,ST00233,21,BR00934,CUST02900
ORD06829,2024-03-13,ST00307,41,BR00124,CUST09225
ORD06830,2024-11-17,ST00662,18,BR00865,CUST07173
ORD06831,2024-09-17,ST00534,27,BR00378,CUST02285
ORD06832,2024-11-21,ST00912,27,BR00766,CUST01548
ORD06833,2024-01-21,ST00925,7,BR00469,CUST07027
ORD06834,2024-02-11,ST00991,35,BR00219,CUST07058
ORD06835,2024-06-21,ST00292,25,BR00066,CUST08870
ORD06836,2024-09-21,ST00536,46,BR00640,CUST00924
ORD06837,2024-05-07,ST00841,12,BR00351,CUST01323
ORD06838,2024-09-17,ST00018,28,BR00198,CUST07242
ORD06839,2024-08-30,ST00182,15,BR00477,CUST01352
ORD06840,2023-12-31,ST00400,2,BR00854,CUST07518
ORD06841,2024-10-22,ST00938,2,BR00108,CUST09939
ORD06842,2024-02-19,ST00131,42,BR00274,CUST04618
ORD06843,2024-11-04,ST00143,34,BR00177,CUST02447
ORD06844,2024-12-06,ST00138,5,BR00767,CUST09568
ORD06845,2024-03-27,ST00998,6,BR00850,CUST08276
ORD06846,2024-11-24,ST00534,40,BR00165,CUST00603
ORD06847,2024-04-11,ST00893,33,BR00593,CUST03503
ORD06848,2024-07-08,ST00306,42,BR00541,CUST05870
ORD06849,2024-04-29,ST00384,37,BR00541,CUST01136
ORD06850,2024-06-14,ST00012,8,BR00246,CUST00682
ORD06851,2024-04-06,ST00207,9,BR00805,CUST01093
ORD06852,2024-03-26,ST00577,33,BR00384,CUST04031
ORD06853,2024-11-01,ST00212,11,BR00944,CUST02514
ORD06854,2024-09-21,ST00007,28,BR00064,CUST07220
ORD06855,2024-01-23,ST00161,16,BR00031,CUST01466
ORD06856,2024-02-26,ST00123,1,BR00289,CUST00468
ORD06857,2024-05-05,ST00014,25,BR00116,CUST09209
ORD06858,2024-01-14,ST00320,35,BR00773,CUST01888
ORD06859,2024-11-09,ST00130,38,BR00893,CUST02981
ORD06860,2024-02-04,ST00536,3,BR00266,CUST09255
ORD06861,2024-10-13,ST00035,31,BR00428,CUST09034
ORD06862,2024-07-20,ST00929,19,BR00613,CUST00265
ORD06863,2024-03-29,ST00638,43,BR00427,CUST05028
ORD06864,2024-01-27,ST00727,23,BR00725,CUST02595
ORD06865,2024-08-24,ST00353,7,BR00328,CUST05652
ORD06866,2024-03-04,ST00444,35,BR00472,CUST01032
ORD06867,2024-04-04,ST00360,27,BR00372,CUST02576
ORD06868,2024-03-31,ST00489,24,BR00512,CUST08915
ORD06869,2023-12-27,ST00450,48,BR00755,CUST06167
ORD06870,2024-07-06,ST00967,37,BR00365,CUST08425
ORD06871,2024-03-25,ST00163,35,BR00207,CUST06675
ORD06872,2024-10-29,ST00869,19,BR00661,CUST02470
ORD06873,2024-03-05,ST00621,16,BR00767,CUST09499
ORD06874,2024-05-23,ST00090,28,BR00712,CUST05447
ORD06875,2024-04-12,ST00175,6,BR00598,CUST01204
ORD06876,2024-08-08,ST00999,41,BR00152,CUST05654
ORD06877,2024-02-05,ST00538,3,BR00971,CUST07870
ORD06878,2023-12-20,ST00808,39,BR00504,CUST06082
ORD06879,2024-08-24,ST00306,14,BR00644,CUST03228
ORD06880,2024-03-03,ST00285,15,BR00791,CUST07165
ORD06881,2024-05-28,ST00567,27,BR00818,CUST08931
ORD06882,2024-01-28,ST00483,29,BR00368,CUST02232
ORD06883,2024-08-05,ST00816,10,BR00678,CUST07901
ORD06884,2024-09-11,ST00549,8,BR00325,CUST06194
ORD06885,2024-05-17,ST00129,13,BR00973,CUST08303
ORD06886,2024-10-14,ST00910,23,BR00171,CUST00546
ORD06887,2024-06-11,ST00078,36,BR00274,CUST02112
ORD06888,2024-06-04,ST00922,30,BR00194,CUST02205
ORD06889,2024-03-24,ST00983,17,BR00017,CUST03478
ORD06890,2024-12-08,ST00032,50,BR00111,CUST08544
ORD06891,2024-06-18,ST00955,9,BR00443,CUST01915
ORD06892,2024-03-30,ST00807,46,BR00676,CUST04935
ORD06893,2024-02-02,ST00893,45,BR00974,CUST01809
ORD06894,2024-08-13,ST00113,8,BR00228,CUST05979
ORD06895,2024-01-17,ST00091,43,BR00689,CUST02620
ORD06896,2024-09-03,ST00370,46,BR00532,CUST00669
ORD06897,2024-02-20,ST00037,46,BR00678,CUST09355
ORD06898,2024-08-26,ST00526,26,BR00480,CUST07543
ORD06899,2024-02-15,ST00359,43,BR00836,CUST02332
ORD06900,2024-10-21,ST00382,4,BR00161,CUST02388
ORD06901,2024-03-18,ST00824,25,BR00797,CUST08737
ORD06902,2024-08-01,ST00315,15,BR00482,CUST01333
ORD06903,2024-08-18,ST00158,17,BR00899,CUST00373
